index,target,scheme,segment,feature,feature_family,importance_mean,importance_std,importance_median,retrain_count,importance_cv
47,day_ahead_price,chronos_xgb_residual_xgb_part,global,hour,calendar_time,0.0063553554937243,0.0,0.0063553554937243,1,0.0
325,day_ahead_price,xgb_oof_train,global,roll_mean_672,roll_mean,0.006344545102015522,0.0024125149418919253,0.00594405271112915,52,0.38025026272183365
360,day_ahead_price,xgb_oof_train,peak,roll_std_96,roll_std,0.006311549039450062,0.0017284741595954762,0.0063466799911111,52,0.2738589447363435
365,day_ahead_price,xgb_oof_train,valley,cos_slot96,calendar_time,0.006269604953978602,0.005221280153042409,0.0053649358451366,52,0.8327925270202325
391,day_ahead_price,xgb_oof_train,valley,roll_mean_672,roll_mean,0.0062652181010119734,0.001541780614046097,0.00583948357962065,52,0.24608570510850447
90,day_ahead_price,chronos_xgb_residual_xgb_part,peak,lag_96,lag,0.0061999200843274,0.0,0.0061999200843274,1,0.0
200,day_ahead_price,xgb_only,peak,cos_slot96,calendar_time,0.0061631430871784,0.0,0.0061631430871784,1,0.0
63,day_ahead_price,chronos_xgb_residual_xgb_part,global,roll_std_96,roll_std,0.0061627784743905,0.0,0.0061627784743905,1,0.0
187,day_ahead_price,xgb_only,global,lag_4,lag,0.0061453026719391,0.0,0.0061453026719391,1,0.0
168,day_ahead_price,xgb_only,global,dayofweek,calendar_time,0.0060907904990017,0.0,0.0060907904990017,1,0.0
383,day_ahead_price,xgb_oof_train,valley,lag_192,lag,0.0060831661058517675,0.0044647222728547405,0.0045785219408571495,52,0.733947124764496
333,day_ahead_price,xgb_oof_train,peak,dayofweek,calendar_time,0.005947746726003648,0.0023924919354332626,0.0054544422309845495,52,0.40225181831856555
339,day_ahead_price,xgb_oof_train,peak,holiday_name_National Day,holiday_name,0.005934200652588434,0.011291896872692291,0.0,52,1.9028505326605172
368,day_ahead_price,xgb_oof_train,valley,diff_96,diff,0.005931543992259134,0.005792756182359401,0.0044073134195059,52,0.9766017397694671
353,day_ahead_price,xgb_oof_train,peak,lag_672,lag,0.005915151237366819,0.0022713544709694164,0.005576698342338151,52,0.38398924724374917
326,day_ahead_price,xgb_oof_train,global,roll_mean_96,roll_mean,0.005909586652146171,0.002557290972429155,0.006001051282510101,52,0.4327360140324585
226,day_ahead_price,xgb_only,peak,roll_mean_672,roll_mean,0.0058715348131954,0.0,0.0058715348131954,1,0.0
162,day_ahead_price,xgb_only,flat,roll_std_96,roll_std,0.0057943318970501,0.0,0.0057943318970501,1,0.0
392,day_ahead_price,xgb_oof_train,valley,roll_mean_96,roll_mean,0.005745836824644306,0.0017770871196416012,0.0054810300935059005,52,0.3092825595080506
311,day_ahead_price,xgb_oof_train,global,hour,calendar_time,0.0056987736427869425,0.0034127124884202765,0.0048300693742930004,52,0.5988503320779933
358,day_ahead_price,xgb_oof_train,peak,roll_mean_672,roll_mean,0.005687092437605817,0.0023704308973414774,0.00511634396389125,52,0.4168089271183702
330,day_ahead_price,xgb_oof_train,peak,after_holiday_1d,holiday_binary,0.0056174652356555535,0.005801598149081827,0.0027825020952149497,52,1.0327786476109424
32,day_ahead_price,chronos_xgb_residual_xgb_part,flat,slot96,calendar_time,0.0054690488614141,0.0,0.0054690488614141,1,0.0
191,day_ahead_price,xgb_only,global,roll_mean_16,roll_mean,0.0052820253185927,0.0,0.0052820253185927,1,0.0
101,day_ahead_price,chronos_xgb_residual_xgb_part,valley,cos_slot96,calendar_time,0.0052046319469809,0.0,0.0052046319469809,1,0.0
355,day_ahead_price,xgb_oof_train,peak,minute,calendar_time,0.005019404566085562,0.003120185850226095,0.0043294515926390505,52,0.6216246985365849
216,day_ahead_price,xgb_only,peak,is_workday,holiday_binary,0.0049496102146804,0.0,0.0049496102146804,1,0.0
223,day_ahead_price,xgb_only,peak,minute,calendar_time,0.0049056345596909,0.0,0.0049056345596909,1,0.0
260,day_ahead_price,xgb_only,valley,roll_mean_96,roll_mean,0.0047342018224298,0.0,0.0047342018224298,1,0.0
35,day_ahead_price,chronos_xgb_residual_xgb_part,global,cos_slot96,calendar_time,0.0047330623492598,0.0,0.0047330623492598,1,0.0
34,day_ahead_price,chronos_xgb_residual_xgb_part,global,before_holiday_1d,holiday_binary,0.0047168461605906,0.0,0.0047168461605906,1,0.0
193,day_ahead_price,xgb_only,global,roll_mean_672,roll_mean,0.0045308051630854,0.0,0.0045308051630854,1,0.0
81,day_ahead_price,chronos_xgb_residual_xgb_part,peak,is_holiday,holiday_binary,0.0044843382202088,0.0,0.0044843382202088,1,0.0
385,day_ahead_price,xgb_oof_train,valley,lag_4,lag,0.004312098196421059,0.0014960199725238391,0.0040018132422119,52,0.3469355066555536
246,day_ahead_price,xgb_only,valley,is_holiday,holiday_binary,0.0040728887543082,0.0,0.0040728887543082,1,0.0
111,day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_Spring Festival,holiday_name,0.0039818775840103,0.0,0.0039818775840103,1,0.0
234,day_ahead_price,xgb_only,valley,dayofweek,calendar_time,0.0036300593055784,0.0,0.0036300593055784,1,0.0
279,day_ahead_price,xgb_oof_train,flat,is_holiday,holiday_binary,0.0032305735652558634,0.005078671218314313,0.0,52,1.5720648719887853
48,day_ahead_price,chronos_xgb_residual_xgb_part,global,is_holiday,holiday_binary,0.0030585527420043,0.0,0.0030585527420043,1,0.0
179,day_ahead_price,xgb_only,global,hour,calendar_time,0.00280995038338,0.0,0.00280995038338,1,0.0
242,day_ahead_price,xgb_only,valley,holiday_name_None,holiday_name,0.0027821483090519,0.0,0.0027821483090519,1,0.0
345,day_ahead_price,xgb_oof_train,peak,is_holiday,holiday_binary,0.0026584818327906714,0.0034728751179281185,0.0,52,1.30633772820729
110,day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_None,holiday_name,0.0025263461284339,0.0,0.0025263461284339,1,0.0
342,day_ahead_price,xgb_oof_train,peak,holiday_name_Spring Festival,holiday_name,0.0025252563690837944,0.0022453345486750675,0.0029550887411460003,52,0.8891511278475511
249,day_ahead_price,xgb_only,valley,is_workday,holiday_binary,0.0024376835208386,0.0,0.0024376835208386,1,0.0
68,day_ahead_price,chronos_xgb_residual_xgb_part,peak,cos_slot96,calendar_time,0.0021051645744591,0.0,0.0021051645744591,1,0.0
231,day_ahead_price,xgb_only,valley,after_holiday_1d,holiday_binary,0.0020216896664351,0.0,0.0020216896664351,1,0.0
115,day_ahead_price,chronos_xgb_residual_xgb_part,valley,is_makeup_workday,holiday_binary,0.0019724015146493,0.0,0.0019724015146493,1,0.0
364,day_ahead_price,xgb_oof_train,valley,before_holiday_1d,holiday_binary,0.0019060814330049672,0.003966051679444951,0.0,52,2.0807356972112196
199,day_ahead_price,xgb_only,peak,before_holiday_1d,holiday_binary,0.00171380629763,0.0,0.00171380629763,1,0.0
348,day_ahead_price,xgb_oof_train,peak,is_workday,holiday_binary,0.0015311805450787194,0.0033190687332678506,0.0,52,2.167653412222015
312,day_ahead_price,xgb_oof_train,global,is_holiday,holiday_binary,0.0014406101959488712,0.003686939836974043,0.0,52,2.5592903946827934
374,day_ahead_price,xgb_oof_train,valley,holiday_name_None,holiday_name,0.0014345154394014693,0.0016338015008126646,0.0009534262353553999,52,1.1389222143850501
306,day_ahead_price,xgb_oof_train,global,holiday_name_National Day,holiday_name,0.0013597158876319192,0.0024689099893791624,0.0,52,1.8157543144391843
373,day_ahead_price,xgb_oof_train,valley,holiday_name_New Year's Day,holiday_name,0.0013560620718635306,0.0011912989188498247,0.0019115658360533,52,0.8784988117931174
363,day_ahead_price,xgb_oof_train,valley,after_holiday_1d,holiday_binary,0.0012834529289438346,0.002864009306825949,0.0,52,2.2314876083400805
378,day_ahead_price,xgb_oof_train,valley,is_holiday,holiday_binary,0.0010702638179421826,0.0017043718055643284,0.0,52,1.5924782067671481
8,day_ahead_price,chronos_xgb_residual_xgb_part,flat,holiday_name_Mid-autumn Festival,holiday_name,0.0009835084201768,0.0,0.0009835084201768,1,0.0
379,day_ahead_price,xgb_oof_train,valley,is_makeup_workday,holiday_binary,0.00094715832249045,0.0016192070265249779,0.0,52,1.709542098798698
331,day_ahead_price,xgb_oof_train,peak,before_holiday_1d,holiday_binary,0.0008093491463184047,0.001420086154255624,0.00022572026500705,52,1.7546026467259044
381,day_ahead_price,xgb_oof_train,valley,is_workday,holiday_binary,0.0006860290293563827,0.003184900587797051,0.0,52,4.642515770484311
148,day_ahead_price,xgb_only,flat,is_makeup_workday,holiday_binary,0.0006533215637318,0.0,0.0006533215637318,1,0.0
209,day_ahead_price,xgb_only,peak,holiday_name_None,holiday_name,0.0006081628380343,0.0,0.0006081628380343,1,0.0
280,day_ahead_price,xgb_oof_train,flat,is_makeup_workday,holiday_binary,0.000561898581508977,0.0006660962672602944,0.0004302922607166,52,1.1854385990288405
375,day_ahead_price,xgb_oof_train,valley,holiday_name_Spring Festival,holiday_name,0.0005460365679867173,0.0009698858837945058,0.0,52,1.7762288107746271
308,day_ahead_price,xgb_oof_train,global,holiday_name_None,holiday_name,0.0005151343849809865,0.0012015126387291237,0.0,52,2.332425622827471
372,day_ahead_price,xgb_oof_train,valley,holiday_name_National Day,holiday_name,0.0004658756526903385,0.0012912368563484944,0.0,52,2.771634123594698
346,day_ahead_price,xgb_oof_train,peak,is_makeup_workday,holiday_binary,0.0004364574337019923,0.0028103170307561607,0.0,52,6.438925800665845
282,day_ahead_price,xgb_oof_train,flat,is_workday,holiday_binary,0.0003306042008961577,0.0013856769093003544,0.0,52,4.191346950656545
341,day_ahead_price,xgb_oof_train,peak,holiday_name_None,holiday_name,0.00027988926348580383,0.0009118397721488542,0.0,52,3.2578590575165216
281,day_ahead_price,xgb_oof_train,flat,is_weekend,calendar_time,0.0002645259329046192,0.0019075236295551033,0.0,52,7.21110255092798
347,day_ahead_price,xgb_oof_train,peak,is_weekend,calendar_time,0.00025433021129663463,0.0009800165964608273,0.0,52,3.8533235649216606
273,day_ahead_price,xgb_oof_train,flat,holiday_name_National Day,holiday_name,0.00019919732165781442,0.0005703018034686617,0.0,52,2.862999355223956
314,day_ahead_price,xgb_oof_train,global,is_weekend,calendar_time,0.000189333286611,0.0007752333632576859,0.0,52,4.0945434219945875
309,day_ahead_price,xgb_oof_train,global,holiday_name_Spring Festival,holiday_name,0.00011622090600072499,0.0004207478136624226,0.0,52,3.6202420729691953
315,day_ahead_price,xgb_oof_train,global,is_workday,holiday_binary,0.00011502084537194231,0.0008294271114715057,0.0,52,7.211102550927978
376,day_ahead_price,xgb_oof_train,valley,holiday_name_Tomb-sweeping Day,holiday_name,1.260492829785e-05,9.089543060289041e-05,0.0,52,7.21110255092798
369,day_ahead_price,xgb_oof_train,valley,holiday_name_Dragon Boat Festival,holiday_name,1.0312406140234615e-05,7.436381822405118e-05,0.0,52,7.211102550927978
272,day_ahead_price,xgb_oof_train,flat,holiday_name_Mid-autumn Festival,holiday_name,9.600911889367552e-06,3.086630231470075e-05,0.0,52,3.2149344427255264
141,day_ahead_price,xgb_only,flat,holiday_name_National Day,holiday_name,7.904799531388562e-06,0.0,7.904799531388562e-06,1,0.0
343,day_ahead_price,xgb_oof_train,peak,holiday_name_Tomb-sweeping Day,holiday_name,3.636115882096154e-06,2.6220404512853318e-05,0.0,52,7.21110255092798
0,day_ahead_price,chronos_xgb_residual_xgb_part,flat,after_holiday_1d,holiday_binary,0.0,0.0,0.0,1,
1,day_ahead_price,chronos_xgb_residual_xgb_part,flat,before_holiday_1d,holiday_binary,0.0,0.0,0.0,1,
6,day_ahead_price,chronos_xgb_residual_xgb_part,flat,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,1,
7,day_ahead_price,chronos_xgb_residual_xgb_part,flat,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,1,
9,day_ahead_price,chronos_xgb_residual_xgb_part,flat,holiday_name_National Day,holiday_name,0.0,0.0,0.0,1,
10,day_ahead_price,chronos_xgb_residual_xgb_part,flat,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,1,
11,day_ahead_price,chronos_xgb_residual_xgb_part,flat,holiday_name_None,holiday_name,0.0,0.0,0.0,1,
12,day_ahead_price,chronos_xgb_residual_xgb_part,flat,holiday_name_Spring Festival,holiday_name,0.0,0.0,0.0,1,
13,day_ahead_price,chronos_xgb_residual_xgb_part,flat,holiday_name_Tomb-sweeping Day,holiday_name,0.0,0.0,0.0,1,
16,day_ahead_price,chronos_xgb_residual_xgb_part,flat,is_makeup_workday,holiday_binary,0.0,0.0,0.0,1,
17,day_ahead_price,chronos_xgb_residual_xgb_part,flat,is_weekend,calendar_time,0.0,0.0,0.0,1,
18,day_ahead_price,chronos_xgb_residual_xgb_part,flat,is_workday,holiday_binary,0.0,0.0,0.0,1,
33,day_ahead_price,chronos_xgb_residual_xgb_part,global,after_holiday_1d,holiday_binary,0.0,0.0,0.0,1,
39,day_ahead_price,chronos_xgb_residual_xgb_part,global,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,1,
40,day_ahead_price,chronos_xgb_residual_xgb_part,global,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,1,
41,day_ahead_price,chronos_xgb_residual_xgb_part,global,holiday_name_Mid-autumn Festival,holiday_name,0.0,0.0,0.0,1,
43,day_ahead_price,chronos_xgb_residual_xgb_part,global,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,1,
44,day_ahead_price,chronos_xgb_residual_xgb_part,global,holiday_name_None,holiday_name,0.0,0.0,0.0,1,
45,day_ahead_price,chronos_xgb_residual_xgb_part,global,holiday_name_Spring Festival,holiday_name,0.0,0.0,0.0,1,
46,day_ahead_price,chronos_xgb_residual_xgb_part,global,holiday_name_Tomb-sweeping Day,holiday_name,0.0,0.0,0.0,1,
49,day_ahead_price,chronos_xgb_residual_xgb_part,global,is_makeup_workday,holiday_binary,0.0,0.0,0.0,1,
50,day_ahead_price,chronos_xgb_residual_xgb_part,global,is_weekend,calendar_time,0.0,0.0,0.0,1,
51,day_ahead_price,chronos_xgb_residual_xgb_part,global,is_workday,holiday_binary,0.0,0.0,0.0,1,
66,day_ahead_price,chronos_xgb_residual_xgb_part,peak,after_holiday_1d,holiday_binary,0.0,0.0,0.0,1,
72,day_ahead_price,chronos_xgb_residual_xgb_part,peak,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,1,
73,day_ahead_price,chronos_xgb_residual_xgb_part,peak,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,1,
74,day_ahead_price,chronos_xgb_residual_xgb_part,peak,holiday_name_Mid-autumn Festival,holiday_name,0.0,0.0,0.0,1,
76,day_ahead_price,chronos_xgb_residual_xgb_part,peak,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,1,
77,day_ahead_price,chronos_xgb_residual_xgb_part,peak,holiday_name_None,holiday_name,0.0,0.0,0.0,1,
78,day_ahead_price,chronos_xgb_residual_xgb_part,peak,holiday_name_Spring Festival,holiday_name,0.0,0.0,0.0,1,
79,day_ahead_price,chronos_xgb_residual_xgb_part,peak,holiday_name_Tomb-sweeping Day,holiday_name,0.0,0.0,0.0,1,
82,day_ahead_price,chronos_xgb_residual_xgb_part,peak,is_makeup_workday,holiday_binary,0.0,0.0,0.0,1,
83,day_ahead_price,chronos_xgb_residual_xgb_part,peak,is_weekend,calendar_time,0.0,0.0,0.0,1,
84,day_ahead_price,chronos_xgb_residual_xgb_part,peak,is_workday,holiday_binary,0.0,0.0,0.0,1,
99,day_ahead_price,chronos_xgb_residual_xgb_part,valley,after_holiday_1d,holiday_binary,0.0,0.0,0.0,1,
105,day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,1,
106,day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,1,
107,day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_Mid-autumn Festival,holiday_name,0.0,0.0,0.0,1,
109,day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,1,
112,day_ahead_price,chronos_xgb_residual_xgb_part,valley,holiday_name_Tomb-sweeping Day,holiday_name,0.0,0.0,0.0,1,
114,day_ahead_price,chronos_xgb_residual_xgb_part,valley,is_holiday,holiday_binary,0.0,0.0,0.0,1,
116,day_ahead_price,chronos_xgb_residual_xgb_part,valley,is_weekend,calendar_time,0.0,0.0,0.0,1,
117,day_ahead_price,chronos_xgb_residual_xgb_part,valley,is_workday,holiday_binary,0.0,0.0,0.0,1,
132,day_ahead_price,xgb_only,flat,after_holiday_1d,holiday_binary,0.0,0.0,0.0,1,
133,day_ahead_price,xgb_only,flat,before_holiday_1d,holiday_binary,0.0,0.0,0.0,1,
138,day_ahead_price,xgb_only,flat,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,1,
139,day_ahead_price,xgb_only,flat,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,1,
140,day_ahead_price,xgb_only,flat,holiday_name_Mid-autumn Festival,holiday_name,0.0,0.0,0.0,1,
142,day_ahead_price,xgb_only,flat,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,1,
143,day_ahead_price,xgb_only,flat,holiday_name_None,holiday_name,0.0,0.0,0.0,1,
144,day_ahead_price,xgb_only,flat,holiday_name_Spring Festival,holiday_name,0.0,0.0,0.0,1,
145,day_ahead_price,xgb_only,flat,holiday_name_Tomb-sweeping Day,holiday_name,0.0,0.0,0.0,1,
149,day_ahead_price,xgb_only,flat,is_weekend,calendar_time,0.0,0.0,0.0,1,
150,day_ahead_price,xgb_only,flat,is_workday,holiday_binary,0.0,0.0,0.0,1,
165,day_ahead_price,xgb_only,global,after_holiday_1d,holiday_binary,0.0,0.0,0.0,1,
166,day_ahead_price,xgb_only,global,before_holiday_1d,holiday_binary,0.0,0.0,0.0,1,
171,day_ahead_price,xgb_only,global,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,1,
172,day_ahead_price,xgb_only,global,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,1,
173,day_ahead_price,xgb_only,global,holiday_name_Mid-autumn Festival,holiday_name,0.0,0.0,0.0,1,
175,day_ahead_price,xgb_only,global,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,1,
176,day_ahead_price,xgb_only,global,holiday_name_None,holiday_name,0.0,0.0,0.0,1,
177,day_ahead_price,xgb_only,global,holiday_name_Spring Festival,holiday_name,0.0,0.0,0.0,1,
178,day_ahead_price,xgb_only,global,holiday_name_Tomb-sweeping Day,holiday_name,0.0,0.0,0.0,1,
181,day_ahead_price,xgb_only,global,is_makeup_workday,holiday_binary,0.0,0.0,0.0,1,
182,day_ahead_price,xgb_only,global,is_weekend,calendar_time,0.0,0.0,0.0,1,
183,day_ahead_price,xgb_only,global,is_workday,holiday_binary,0.0,0.0,0.0,1,
198,day_ahead_price,xgb_only,peak,after_holiday_1d,holiday_binary,0.0,0.0,0.0,1,
204,day_ahead_price,xgb_only,peak,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,1,
205,day_ahead_price,xgb_only,peak,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,1,
206,day_ahead_price,xgb_only,peak,holiday_name_Mid-autumn Festival,holiday_name,0.0,0.0,0.0,1,
208,day_ahead_price,xgb_only,peak,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,1,
210,day_ahead_price,xgb_only,peak,holiday_name_Spring Festival,holiday_name,0.0,0.0,0.0,1,
211,day_ahead_price,xgb_only,peak,holiday_name_Tomb-sweeping Day,holiday_name,0.0,0.0,0.0,1,
213,day_ahead_price,xgb_only,peak,is_holiday,holiday_binary,0.0,0.0,0.0,1,
214,day_ahead_price,xgb_only,peak,is_makeup_workday,holiday_binary,0.0,0.0,0.0,1,
215,day_ahead_price,xgb_only,peak,is_weekend,calendar_time,0.0,0.0,0.0,1,
237,day_ahead_price,xgb_only,valley,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,1,
238,day_ahead_price,xgb_only,valley,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,1,
239,day_ahead_price,xgb_only,valley,holiday_name_Mid-autumn Festival,holiday_name,0.0,0.0,0.0,1,
240,day_ahead_price,xgb_only,valley,holiday_name_National Day,holiday_name,0.0,0.0,0.0,1,
241,day_ahead_price,xgb_only,valley,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,1,
243,day_ahead_price,xgb_only,valley,holiday_name_Spring Festival,holiday_name,0.0,0.0,0.0,1,
244,day_ahead_price,xgb_only,valley,holiday_name_Tomb-sweeping Day,holiday_name,0.0,0.0,0.0,1,
247,day_ahead_price,xgb_only,valley,is_makeup_workday,holiday_binary,0.0,0.0,0.0,1,
248,day_ahead_price,xgb_only,valley,is_weekend,calendar_time,0.0,0.0,0.0,1,
270,day_ahead_price,xgb_oof_train,flat,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,52,
271,day_ahead_price,xgb_oof_train,flat,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,52,
274,day_ahead_price,xgb_oof_train,flat,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,52,
275,day_ahead_price,xgb_oof_train,flat,holiday_name_None,holiday_name,0.0,0.0,0.0,52,
276,day_ahead_price,xgb_oof_train,flat,holiday_name_Spring Festival,holiday_name,0.0,0.0,0.0,52,
277,day_ahead_price,xgb_oof_train,flat,holiday_name_Tomb-sweeping Day,holiday_name,0.0,0.0,0.0,52,
303,day_ahead_price,xgb_oof_train,global,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,52,
304,day_ahead_price,xgb_oof_train,global,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,52,
305,day_ahead_price,xgb_oof_train,global,holiday_name_Mid-autumn Festival,holiday_name,0.0,0.0,0.0,52,
307,day_ahead_price,xgb_oof_train,global,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,52,
310,day_ahead_price,xgb_oof_train,global,holiday_name_Tomb-sweeping Day,holiday_name,0.0,0.0,0.0,52,
313,day_ahead_price,xgb_oof_train,global,is_makeup_workday,holiday_binary,0.0,0.0,0.0,52,
336,day_ahead_price,xgb_oof_train,peak,holiday_name_Dragon Boat Festival,holiday_name,0.0,0.0,0.0,52,
337,day_ahead_price,xgb_oof_train,peak,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,52,
338,day_ahead_price,xgb_oof_train,peak,holiday_name_Mid-autumn Festival,holiday_name,0.0,0.0,0.0,52,
340,day_ahead_price,xgb_oof_train,peak,holiday_name_New Year's Day,holiday_name,0.0,0.0,0.0,52,
370,day_ahead_price,xgb_oof_train,valley,holiday_name_Labour Day,holiday_name,0.0,0.0,0.0,52,
371,day_ahead_price,xgb_oof_train,valley,holiday_name_Mid-autumn Festival,holiday_name,0.0,0.0,0.0,52,
380,day_ahead_price,xgb_oof_train,valley,is_weekend,calendar_time,0.0,0.0,0.0,52,
580,real_time_price,xgb_only,global,lag_1,lag,0.4620695114135742,0.0,0.4620695114135742,1,0.0
547,real_time_price,xgb_only,flat,lag_1,lag,0.4266306459903717,0.0,0.4266306459903717,1,0.0
712,real_time_price,xgb_oof_train,global,lag_1,lag,0.4225132273366818,0.06434420697404429,0.42246562242507935,52,0.15228921323869296
679,real_time_price,xgb_oof_train,flat,lag_1,lag,0.3940303331384292,0.08674510362668715,0.41371986269950867,52,0.2201482889293505
786,real_time_price,xgb_oof_train,valley,roll_mean_4,roll_mean,0.3665589787639104,0.10346729253610164,0.3323053866624832,52,0.2822664251330256
415,real_time_price,chronos_xgb_residual_xgb_part,flat,lag_1,lag,0.3574387431144714,0.0,0.3574387431144714,1,0.0
489,real_time_price,chronos_xgb_residual_xgb_part,peak,roll_mean_4,roll_mean,0.3420212268829345,0.0,0.3420212268829345,1,0.0
448,real_time_price,chronos_xgb_residual_xgb_part,global,lag_1,lag,0.3347938060760498,0.0,0.3347938060760498,1,0.0
456,real_time_price,chronos_xgb_residual_xgb_part,global,roll_mean_4,roll_mean,0.2909261584281921,0.0,0.2909261584281921,1,0.0
423,real_time_price,chronos_xgb_residual_xgb_part,flat,roll_mean_4,roll_mean,0.2886812388896942,0.0,0.2886812388896942,1,0.0
600,real_time_price,xgb_only,peak,holiday_name_Dragon Boat Festival,holiday_name,0.2716382145881653,0.0,0.2716382145881653,1,0.0
555,real_time_price,xgb_only,flat,roll_mean_4,roll_mean,0.2692853808403015,0.0,0.2692853808403015,1,0.0
646,real_time_price,xgb_only,valley,lag_1,lag,0.2644489407539367,0.0,0.2644489407539367,1,0.0
654,real_time_price,xgb_only,valley,roll_mean_4,roll_mean,0.2540897130966186,0.0,0.2540897130966186,1,0.0
588,real_time_price,xgb_only,global,roll_mean_4,roll_mean,0.2532820701599121,0.0,0.2532820701599121,1,0.0
522,real_time_price,chronos_xgb_residual_xgb_part,valley,roll_mean_4,roll_mean,0.2425517290830612,0.0,0.2425517290830612,1,0.0
514,real_time_price,chronos_xgb_residual_xgb_part,valley,lag_1,lag,0.2260392308235168,0.0,0.2260392308235168,1,0.0
720,real_time_price,xgb_oof_train,global,roll_mean_4,roll_mean,0.2210406328623111,0.04149116257908837,0.2247618958353996,52,0.18770830521885867
687,real_time_price,xgb_oof_train,flat,roll_mean_4,roll_mean,0.2107814480908788,0.04935735986774053,0.20446369796991343,52,0.23416368145672867
745,real_time_price,xgb_oof_train,peak,lag_1,lag,0.2082478684158279,0.04581666258940072,0.19346642494201655,52,0.22001023558096797
778,real_time_price,xgb_oof_train,valley,lag_1,lag,0.19742380784681207,0.053271343929154565,0.2041625082492828,52,0.2698324204671892
613,real_time_price,xgb_only,peak,lag_1,lag,0.1848975867033004,0.0,0.1848975867033004,1,0.0
732,real_time_price,xgb_oof_train,peak,holiday_name_Dragon Boat Festival,holiday_name,0.16789053136912674,0.1454535001834882,0.2444558441638946,52,0.8663591627075852
621,real_time_price,xgb_only,peak,roll_mean_4,roll_mean,0.1519645005464553,0.0,0.1519645005464553,1,0.0
753,real_time_price,xgb_oof_train,peak,roll_mean_4,roll_mean,0.1381469291563217,0.036432167949841804,0.13609740138053888,52,0.26372043281987523
481,real_time_price,chronos_xgb_residual_xgb_part,peak,lag_1,lag,0.1279570758342743,0.0,0.1279570758342743,1,0.0
468,real_time_price,chronos_xgb_residual_xgb_part,peak,holiday_name_Dragon Boat Festival,holiday_name,0.113559678196907,0.0,0.113559678196907,1,0.0
752,real_time_price,xgb_oof_train,peak,roll_mean_16,roll_mean,0.09915673320826426,0.021980764020955657,0.1041515357792377,52,0.2216769684695871
620,real_time_price,xgb_only,peak,roll_mean_16,roll_mean,0.0882359221577644,0.0,0.0882359221577644,1,0.0
435,real_time_price,chronos_xgb_residual_xgb_part,global,holiday_name_Dragon Boat Festival,holiday_name,0.0836198106408119,0.0,0.0836198106408119,1,0.0
510,real_time_price,chronos_xgb_residual_xgb_part,valley,is_holiday,holiday_binary,0.0604413338005542,0.0,0.0604413338005542,1,0.0
521,real_time_price,chronos_xgb_residual_xgb_part,valley,roll_mean_16,roll_mean,0.0591537728905677,0.0,0.0591537728905677,1,0.0
653,real_time_price,xgb_only,valley,roll_mean_16,roll_mean,0.0585114620625972,0.0,0.0585114620625972,1,0.0
567,real_time_price,xgb_only,global,holiday_name_Dragon Boat Festival,holiday_name,0.055186204612255,0.0,0.055186204612255,1,0.0
787,real_time_price,xgb_oof_train,valley,roll_mean_672,roll_mean,0.0543526522457026,0.04664701076341839,0.034039994701743057,52,0.8582287861970257
465,real_time_price,chronos_xgb_residual_xgb_part,peak,dayofweek,calendar_time,0.0500257797539234,0.0,0.0500257797539234,1,0.0
