target,scheme,segment,model_scope,retrain_time,event_type,feature,importance,source_file,feature_family
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,sin_slot96,0.0045721642673015,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,cos_slot96,0.0082284705713391,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,is_holiday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,is_workday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,is_weekend,0.0,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,is_makeup_workday,0.0022225191351026,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,before_holiday_1d,0.0039909482002258,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,after_holiday_1d,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Labour Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,holiday_name_National Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,holiday_name_New Year's Day,0.0027489948552101,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,holiday_name_None,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Spring Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,lag_1,0.3897791802883148,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,lag_2,0.0528332144021987,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,lag_4,0.010100464336574,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,lag_96,0.0200277753174304,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,lag_192,0.0094828847795724,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,lag_672,0.0114144347608089,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,roll_mean_4,0.1524457931518554,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,roll_mean_16,0.0055522434413433,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,roll_mean_96,0.0076664444059133,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,roll_mean_672,0.0052077881991863,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,roll_std_96,0.013750079087913,feature_importance_detail_day_ahead_price.csv,roll_std
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,diff_1,0.0432598292827606,feature_importance_detail_day_ahead_price.csv,diff
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,diff_96,0.0137988440692424,feature_importance_detail_day_ahead_price.csv,diff
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,hour,0.0021993611007928,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,minute,0.0296111814677715,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,dayofweek,0.0155915627256035,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,slot96,0.027414059266448,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,sin_slot96,0.1234092190861702,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,cos_slot96,0.0059750764630734,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,is_holiday,0.0050412360578775,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,is_workday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,is_weekend,0.0,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,is_makeup_workday,0.0006173704750835,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,before_holiday_1d,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,after_holiday_1d,0.054821953177452,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Labour Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,holiday_name_National Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,holiday_name_New Year's Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,holiday_name_None,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Spring Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,flat,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,lag_1,0.5272159576416016,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,lag_2,0.0273020844906568,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,lag_4,0.0082544144243001,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,lag_96,0.0241392590105533,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,lag_192,0.0030178928282111,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,lag_672,0.004735704511404,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,roll_mean_4,0.289702832698822,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,roll_mean_16,0.0106893051415681,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,roll_mean_96,0.006149826105684,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,roll_mean_672,0.0053916699253022,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,roll_std_96,0.0076815504580736,feature_importance_detail_day_ahead_price.csv,roll_std
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,diff_1,0.0122744431719183,feature_importance_detail_day_ahead_price.csv,diff
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,diff_96,0.0087242228910326,feature_importance_detail_day_ahead_price.csv,diff
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,hour,0.0053614079952239,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,minute,0.0056733735837042,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,dayofweek,0.0084799099713563,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,slot96,0.0119778513908386,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,sin_slot96,0.0037521561607718,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,cos_slot96,0.0073920977301895,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,is_holiday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,is_workday,0.0046463841572403,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,is_weekend,0.0,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,is_makeup_workday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,before_holiday_1d,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,after_holiday_1d,0.0132905216887593,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Labour Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,holiday_name_National Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,holiday_name_New Year's Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,holiday_name_None,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Spring Festival,0.0041472283191978,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,peak,segment_model,2025-03-26 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,lag_1,0.4513639509677887,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,lag_2,0.0265318471938371,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,lag_4,0.0063635557889938,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,lag_96,0.004218986723572,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,lag_192,0.0044314572587609,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,lag_672,0.0118883624672889,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,roll_mean_4,0.3145444095134735,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,roll_mean_16,0.0043022758327424,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,roll_mean_96,0.0024449224583804,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,roll_mean_672,0.0052588549442589,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,roll_std_96,0.0068741394206881,feature_importance_detail_day_ahead_price.csv,roll_std
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,diff_1,0.0128959277644753,feature_importance_detail_day_ahead_price.csv,diff
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,diff_96,0.0220095235854387,feature_importance_detail_day_ahead_price.csv,diff
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,hour,0.0036574373953044,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,minute,0.0304998848587274,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,dayofweek,0.0043814382515847,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,slot96,0.0215835999697446,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,sin_slot96,0.0247636027634143,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,cos_slot96,0.0051327729597687,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,is_holiday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,is_workday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,is_weekend,0.0,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,is_makeup_workday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,before_holiday_1d,0.0003213128366041,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,after_holiday_1d,0.0365317165851593,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,holiday_name_Labour Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,holiday_name_National Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,holiday_name_New Year's Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,holiday_name_None,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,holiday_name_Spring Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,global,global_model,2025-04-02 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,lag_1,0.5588886737823486,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,lag_2,0.1772160232067108,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,lag_4,0.0040688421577215,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,lag_96,0.0087343985214829,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,lag_192,0.0032489886507391,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,lag_672,0.0068378425203263,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,roll_mean_4,0.1585966944694519,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,roll_mean_16,0.0033584365155547,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,roll_mean_96,0.0047309701330959,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,roll_mean_672,0.0053317700512707,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,roll_std_96,0.0051553538069128,feature_importance_detail_day_ahead_price.csv,roll_std
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,diff_1,0.0163712576031684,feature_importance_detail_day_ahead_price.csv,diff
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,diff_96,0.004212740343064,feature_importance_detail_day_ahead_price.csv,diff
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,hour,0.006568023469299,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,minute,0.0065770982764661,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,dayofweek,0.0038434937596321,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,slot96,0.0055288919247686,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,sin_slot96,0.0057558487169444,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,cos_slot96,0.0057707959786057,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,is_holiday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,is_workday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,is_weekend,0.0,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,is_makeup_workday,0.0027965921908617,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,before_holiday_1d,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,after_holiday_1d,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,holiday_name_Dragon Boat Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,holiday_name_Labour Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,holiday_name_Mid-autumn Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,holiday_name_National Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,holiday_name_New Year's Day,0.0028446360956877,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,holiday_name_None,0.0035625793971121,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,holiday_name_Spring Festival,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,valley,segment_model,2025-04-02 00:15:00,weekly,holiday_name_Tomb-sweeping Day,0.0,feature_importance_detail_day_ahead_price.csv,holiday_name
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,lag_1,0.4238200187683105,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,lag_2,0.0771974250674247,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,lag_4,0.0119831627234816,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,lag_96,0.0314114615321159,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,lag_192,0.0083879185840487,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,lag_672,0.0152546186000108,feature_importance_detail_day_ahead_price.csv,lag
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,roll_mean_4,0.1004811078310012,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,roll_mean_16,0.0047481702640652,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,roll_mean_96,0.0078158024698495,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,roll_mean_672,0.0045230379328131,feature_importance_detail_day_ahead_price.csv,roll_mean
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,roll_std_96,0.0184461828321218,feature_importance_detail_day_ahead_price.csv,roll_std
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,diff_1,0.0314905159175396,feature_importance_detail_day_ahead_price.csv,diff
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,diff_96,0.017284320667386,feature_importance_detail_day_ahead_price.csv,diff
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,hour,0.0018540449673309,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,minute,0.0257161855697631,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,dayofweek,0.0166167616844177,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,slot96,0.0267921984195709,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,sin_slot96,0.1142585948109626,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,cos_slot96,0.0058341762050986,feature_importance_detail_day_ahead_price.csv,calendar_time
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,is_holiday,0.0037874595727771,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,is_workday,0.0,feature_importance_detail_day_ahead_price.csv,holiday_binary
day_ahead_price,xgb_oof_train,flat,segment_model,2025-04-02 00:15:00,weekly,is_weekend,0.0,feature_importance_detail_day_ahead_price.csv,calendar_time
