times,day_ahead_price,real_time_price,load_forecast,load_actual,wind_solar_actual,wind_solar_forecast
2026-02-15 09:45:00,240,43.25,41985,44438.301,5090.374,6611.06
2026-02-15 10:00:00,145.82,60,41965,43849.5,5663.9237,7298.01
2026-02-15 10:15:00,153.75,145.83,41360,43905.801,6164.3932,7952.32
2026-02-15 10:30:00,137.89,102.5,40695,43011.398,6631.0775,8393.31
2026-02-15 10:45:00,43.25,109.96,40320,43390.898,7127.8026,8973.11
2026-02-15 11:00:00,200.2,187.1,40485,43746.801,7454.6459,9527.43
2026-02-15 11:15:00,91.45,109.18,40745,44081.602,7859.0173,9992
2026-02-15 11:30:00,60,43.25,41060,44294.898,8035.8281,10434.8
2026-02-15 11:45:00,207.27,196.67,41145,45140.102,8003.7546,10792.3
2026-02-15 12:00:00,184.13,31.23,40830,45173.398,7473.2822,11087.6
2026-02-15 12:15:00,143.54,48.79,41605,44729,8118.7348,11326.3
2026-02-15 12:30:00,152.07,50.1,42940,44102.5,8378.4997,11502.2
2026-02-15 12:45:00,152.79,47.09,42545,44146.699,7864.4471,11618.5
2026-02-15 13:00:00,246.08,50.1,41550,43418.398,7878.0674,11667.2
2026-02-15 13:15:00,152.14,50.1,41310,43093.102,7826.432,11699
2026-02-15 13:30:00,54.45,46.7,40900,42929,8287.2902,11645.2
2026-02-15 13:45:00,50.21,50.1,40760,41755.699,8066.8669,11533.7
2026-02-15 14:00:00,50.21,43.25,40410,40132.699,7252.2753,11375
2026-02-15 14:15:00,50.21,43.25,39610,39522.301,4995.6983,11147.5
2026-02-15 14:30:00,50.21,43.25,39230,39577.602,3873.2771,10856
2026-02-15 14:45:00,43.25,145.83,39345,40522.5,4740.0007,10494
2026-02-15 15:00:00,43.25,43.25,39955,41006.301,5314.9525,10096.9
2026-02-15 15:15:00,43.25,43.25,40425,41227.801,5532.1649,9620.22
2026-02-15 15:30:00,145.82,105.72,41105,40337.301,5881.1174,9104.68
2026-02-15 15:45:00,145.82,43.25,41915,41480.199,5824.0645,8514.79
2026-02-15 16:00:00,145.82,43.25,42925,42568.898,6385.9317,7866.57
2026-02-15 16:15:00,145.82,43.25,44350,43806.301,6917.5281,7179.47
2026-02-15 16:30:00,148.38,103.93,45430,45243.102,6364.4372,6519.05
2026-02-15 16:45:00,146.68,146.68,46920,46486.5,5687.333,5747.8
2026-02-15 17:00:00,146.68,43.25,48550,47708,5011.0307,5004.22
2026-02-15 17:15:00,200.2,43.25,49850,49525.301,4357.9289,4306.03
2026-02-15 17:30:00,280.3,300,51575,52209.102,3630.8197,3664.97
2026-02-15 17:45:00,299.24,305,53165,54628.699,2994.8303,3054.62
2026-02-15 18:00:00,320,295,54310,56372.699,2498.6448,2526.95
2026-02-15 18:15:00,358,320,55845,58061.699,2150.9071,2154.81
2026-02-15 18:30:00,352.48,580,56780,60359.199,1944.5349,1914.62
2026-02-15 18:45:00,580.31,445.77,57990,61692,1829.0264,1876.79
2026-02-15 19:00:00,831.03,476.64,58320,61322,1810.5087,1909.39
2026-02-15 19:15:00,429.81,290,58330,61511.199,1904.2091,1976.59
2026-02-15 19:30:00,429.81,499.17,59000,62555.602,1989.3372,2036.26
2026-02-15 19:45:00,423.42,456.42,58845,62207.699,2105.4243,2074.46
2026-02-15 20:00:00,420.96,537,58365,61948.898,2162.052,2113.47
2026-02-15 20:15:00,450.37,400.3,58005,60585.102,2168.7401,2148
2026-02-15 20:30:00,391.54,338,57765,60393.301,2156.1922,2161.16
2026-02-15 20:45:00,456.84,445.77,57535,61153.5,2153.1896,2156.24
2026-02-15 21:00:00,424.47,586.94,57585,60595.898,2103.2705,2135.5
2026-02-15 21:15:00,412.65,463.29,57490,60317.5,2047.0928,2100.38
2026-02-15 21:30:00,469.48,476.8,57330,59933.801,2004.7392,2084.46
2026-02-15 21:45:00,423.2,453.76,57050,59479,1941.67,2059.21
2026-02-15 22:00:00,433.76,456.42,56335,59186.801,1933.9524,2035.5
2026-02-15 22:15:00,402.09,463.29,55575,58638.102,1806.9391,2008.86
2026-02-15 22:30:00,466.27,455.88,55100,57280.801,1755.9179,1969.02
2026-02-15 22:45:00,427.3,443.18,54105,56534.5,1713.6984,1937.19
2026-02-15 23:00:00,412.65,429.81,53190,55399.801,1653.9041,1904.64
2026-02-15 23:15:00,402.09,435,51715,55758.301,1596.8233,1853.07
2026-02-15 23:30:00,397.87,575.31,50970,54654.602,1550.0393,1813.94
2026-02-15 23:45:00,383.09,399.9,49435,53426,1504.2013,1768.66
2026-02-16 00:00:00,341.23,400,48240,52411.199,1509.1857,1705.71
2026-02-16 00:15:00,385.7,305,48605,51561.199,1480.1085,1599.2
2026-02-16 00:30:00,437,1119,53045,54751,1408.2946,1452.33
2026-02-16 00:45:00,362.2,275,52330,53713,1340.2072,1419.95
2026-02-16 01:00:00,362.59,599.9,50350,52388.5,1323.0491,1391.48
2026-02-16 01:15:00,372,471.75,48965,50693.102,1278.412,1391.62
2026-02-16 01:30:00,354.09,440.45,47400,49692.5,1241.7786,1369.21
2026-02-16 01:45:00,347.64,419.16,46190,48678.898,1208.0392,1346.33
2026-02-16 02:00:00,337,461.7,44995,47485.801,1153.8409,1324.26
2026-02-16 02:15:00,319.98,400.3,43740,46610.199,1091.0615,1314.05
2026-02-16 02:30:00,323.07,460,43330,45971.102,1047.5111,1300.19
2026-02-16 02:45:00,330.2,400.3,42680,44418.898,1034.087,1288.53
2026-02-16 03:00:00,319.98,350,41840,43394.699,1000.0854,1280.59
2026-02-16 03:15:00,321.32,370,40770,42473.301,934.7997,1274.38
2026-02-16 03:30:00,319.98,330.2,40255,42035.199,887.7802,1304.08
2026-02-16 03:45:00,327.22,370,39935,42267.801,807.9091,1319.07
2026-02-16 04:00:00,320,370,39425,42552,752.3771,1333.48
2026-02-16 04:15:00,323,400,38980,42338,725.3985,1349.21
2026-02-16 04:30:00,320,461.7,38660,41752.699,712.0348,1369.62
2026-02-16 04:45:00,319.28,391.54,38410,41553.199,718.6916,1387.09
2026-02-16 05:00:00,318.95,380,38200,41408.898,677.8189,1406.2
2026-02-16 05:15:00,318.95,359.88,38000,40871.699,679.1841,1426.59
2026-02-16 05:30:00,318.95,370.43,38280,41214.898,710.5403,1448.98
2026-02-16 05:45:00,319.28,380.99,38410,41283.102,713.3309,1461.85
2026-02-16 06:00:00,319.28,397.45,38400,41832.602,726.7985,1477.45
2026-02-16 06:15:00,319.28,402.09,38935,41809.898,811.8898,1486.46
2026-02-16 06:30:00,313,300,39565,42303.301,872.1371,1497.82
2026-02-16 06:45:00,318.95,400,39970,42845,915.2745,1512.13
2026-02-16 07:00:00,313,399.9,40480,43559.301,930.0874,1527.1
2026-02-16 07:15:00,314,415.67,40910,44610.699,895.3784,1591.34
2026-02-16 07:30:00,312.84,423.2,41555,46110.301,955.7504,1745.65
2026-02-16 07:45:00,319.28,471.75,41985,46539.398,1126.2576,2053.38
2026-02-16 08:00:00,319.28,473.45,41640,46967.801,1372.7149,2429.97
2026-02-16 08:15:00,307.29,480,40170,46366.699,1659.7808,2878.76
2026-02-16 08:30:00,314,533,39310,44821.801,2223.8542,3407.12
2026-02-16 08:45:00,305,399.9,38850,44209.102,2764.3818,4014.33
2026-02-16 09:00:00,292.89,300,38670,43541.199,3441.3072,4650.79
2026-02-16 09:15:00,290,391.54,38530,44452.102,4074.737,5297.5
2026-02-16 09:30:00,285.3,353.7,38225,43612.801,4605.4935,5850.15
2026-02-16 09:45:00,282.96,290,38175,44338.602,5220.1571,6470.79
2026-02-16 10:00:00,255.1,146.68,37855,44571.801,5802.498,7090.73
2026-02-16 10:15:00,251.52,146.68,37105,44579.699,6300.1748,7671.19
2026-02-16 10:30:00,244.45,275,36285,44231.102,6722.7972,8215.13
2026-02-16 10:45:00,32.39,145.83,35410,43942,7121.3109,8793.27
2026-02-16 11:00:00,32.58,220,35365,44179.602,7360.4435,9339.45
2026-02-16 11:15:00,32.58,146.68,35495,43579.898,7789.343,9842.31
2026-02-16 11:30:00,43.25,145.83,35720,42442.5,8233.3215,10247
2026-02-16 11:45:00,43.25,146.68,36385,42582.301,8651.3037,10596.8
2026-02-16 12:00:00,43.25,145.83,36410,41364.699,9096.1565,10919
2026-02-16 12:15:00,32.58,145.83,36520,41692.801,9556.5887,11175.4
2026-02-16 12:30:00,43.25,146.68,37565,43313.398,9804.8188,11355.4
2026-02-16 12:45:00,0,148.48,37340,43018.199,10135.913,11422.9
2026-02-16 13:00:00,32.31,145.83,36675,42602.5,9966.9311,11462.3
2026-02-16 13:15:00,32.31,146.68,36075,41882.199,10168.6734,11453.5
2026-02-16 13:30:00,33.92,99.18,35650,42141.898,10216.2361,11399.8
2026-02-16 13:45:00,33.12,27.68,35180,43052.801,9968.2019,11300.2
2026-02-16 14:00:00,33.28,20.89,34520,43232.699,9950.3054,11151.2
2026-02-16 14:15:00,201.07,155.34,33830,42473.199,9911.7892,10962.2
2026-02-16 14:30:00,10.41,17.49,33105,41794.398,9614.6189,10729.5
2026-02-16 14:45:00,32.39,146.68,33280,42458.699,9487.3344,10437.6
2026-02-16 15:00:00,32.58,146.68,34380,43475.5,9375.4705,10074.4
2026-02-16 15:15:00,32.58,155.43,35265,43981.199,9104.3666,9658.56
2026-02-16 15:30:00,32.58,235.1,36205,44821.801,8578.5838,9212.17
2026-02-16 15:45:00,35.45,270,37130,45523,8098.2782,8699.11
2026-02-16 16:00:00,35.39,269,38115,46051.898,7605.4736,8153.15
2026-02-16 16:15:00,200.3,280,39175,47752.5,6915.2348,7563.95
2026-02-16 16:30:00,243,320,40740,49158.5,6315.1623,7160.1
2026-02-16 16:45:00,270,361,42720,50066.5,5638.5228,6489.93
2026-02-16 17:00:00,280.1,356,44085,51045.102,5026.3633,5855.71
2026-02-16 17:15:00,285.3,300,45595,52403,4416.8683,5299.79
2026-02-16 17:30:00,308.72,335.7,47710,53892.699,3957.8286,4742.14
2026-02-16 17:45:00,308,250,49025,54288.801,3404.0086,4241.97
2026-02-16 18:00:00,321.36,288,50300,54644.199,3170.1529,3885.93
2026-02-16 18:15:00,324.26,43.25,50990,54639.5,3010.2123,3581.4
2026-02-16 18:30:00,327.45,278.3,52330,56217.102,2870.9303,3474.53
2026-02-16 18:45:00,350.94,325,53240,56792.102,2901.9661,3562.45
2026-02-16 19:00:00,362.55,245.1,55015,56663.898,3100.04,3692.78
2026-02-16 19:15:00,355.1,275,55410,57460.102,3249.1225,3827.61
2026-02-16 19:30:00,351.93,427.23,55540,58326.301,3525.388,3967.89
2026-02-16 19:45:00,351.8,419.16,55675,58601.301,3654.3072,4092.53
2026-02-16 20:00:00,346.3,446.72,55750,59602.898,3805.7409,4206.79
2026-02-16 20:15:00,349.89,558.04,56000,59342.801,3483.4267,4317.16
2026-02-16 20:30:00,354.09,493.97,56000,58728.602,3700.0967,4453.7
2026-02-16 20:45:00,354.39,372.11,55960,57740.5,3774.8514,4560.64
2026-02-16 21:00:00,357.99,315,55915,57476.199,3770.5911,4655.23
2026-02-16 21:15:00,364.71,397.87,55750,56505,3830.9878,4789.57
2026-02-16 21:30:00,361.49,372,55170,56286,3997.0526,4906.65
2026-02-16 21:45:00,361.18,398.82,54760,56464.5,4074.6574,5023.71
2026-02-16 22:00:00,354.79,391.54,54100,56320.898,4219.2111,5110.47
2026-02-16 22:15:00,340.64,371.49,53340,55862,4356.4356,5212.14
2026-02-16 22:30:00,348.86,397.87,52860,55312.801,4473.7052,5313.12
2026-02-16 22:45:00,340.63,412.65,52215,56761.301,4666.6561,5416.53
2026-02-16 23:00:00,340.39,391.54,51495,55920.398,4904.7775,5505.01
2026-02-16 23:15:00,329.83,599.13,50810,55191.301,5005.5811,5458.64
2026-02-16 23:30:00,295,391.54,49715,53796.898,5126.9997,5537.22
2026-02-16 23:45:00,290.01,399.9,48760,53286,5218.1681,5620.58
2026-02-17 00:00:00,265.31,400,46940,52203,5295.9549,5695.64
2026-02-17 00:15:00,257.41,308,47415,52088.602,5324.7504,6089.18
2026-02-17 00:30:00,300,1119,51950,54143.5,5488.3654,5829.76
2026-02-17 00:45:00,300,269,51345,51742,5516.9486,5929.73
2026-02-17 01:00:00,300,270,49525,51553.102,5547.1236,6029.6
2026-02-17 01:15:00,295.6,350,48245,49750.301,5615.9942,6145.56
2026-02-17 01:30:00,285.3,295,46870,48525,5730.2349,6201.17
2026-02-17 01:45:00,270,295,45720,47332.602,5773.7606,6261.21
2026-02-17 02:00:00,265.1,280,44635,46296.602,5933.0363,6321.2
2026-02-17 02:15:00,260,269,43615,45274,5941.3634,6195.26
2026-02-17 02:30:00,245,230,42625,43991.801,6035.5891,6252.44
2026-02-17 02:45:00,230,245.1,41535,43588.699,6025.1072,6313.98
2026-02-17 03:00:00,230,269,40835,42786.699,6054.5097,6385.64
2026-02-17 03:15:00,230,260.2,40225,42181.699,6002.7047,6476.91
2026-02-17 03:30:00,43.25,257,39575,41862.699,6029.5058,6562.88
2026-02-17 03:45:00,43.25,245,38950,41374.699,6138.3763,6657.07
2026-02-17 04:00:00,43.25,245.2,38560,39444.801,6207.3265,6753.31
2026-02-17 04:15:00,43.25,43.25,38055,38935,6315.9425,6858.48
2026-02-17 04:30:00,43.25,43.25,37815,39640.199,6384.6209,6969.56
2026-02-17 04:45:00,42.19,43.25,37610,39489.102,6494.6686,7081.26
2026-02-17 05:00:00,40.29,80,37350,38964,6543.2904,7193.63
2026-02-17 05:15:00,41.45,43.25,37000,38799.5,6645.5878,7321.16
2026-02-17 05:30:00,41.45,43.25,37160,38809.102,6747.424,7430.63
2026-02-17 05:45:00,41.14,43.25,37320,39455.898,6895.4566,7541.53
2026-02-17 06:00:00,41.14,129.6,37635,39848.699,6976.9886,7646.71
2026-02-17 06:15:00,40,80,37830,39248.801,7035.5808,7716.4
2026-02-17 06:30:00,0,43.25,38250,39533.102,7246.5415,7807.08
2026-02-17 06:45:00,40.29,43.25,38870,40529.102,7524.2108,7910.25
2026-02-17 07:00:00,0,43.25,39420,41068.199,7819.7694,8024.66
2026-02-17 07:15:00,41.45,43.25,40185,40536.398,8056.4102,8181.14
2026-02-17 07:30:00,42.19,43.25,40855,42605.898,8199.7231,8370.02
2026-02-17 07:45:00,42.19,257,40870,44217.801,8344.7194,8640.94
2026-02-17 08:00:00,42.19,195.15,40850,44447.699,8443.8509,8965.52
2026-02-17 08:15:00,-50,235.1,39330,44491.898,8529.8805,9360.27
2026-02-17 08:30:00,-50,358,38330,44611.699,8731.2935,9743.95
2026-02-17 08:45:00,-50,295,37885,44506.398,9070.7846,10153.4
2026-02-17 09:00:00,-50,280.5,37555,45062.699,9268.1585,10553
2026-02-17 09:15:00,-50,400.06,37475,44926.5,9454.2882,10954.6
2026-02-17 09:30:00,-50,300,37240,45428,9628.3445,11300.8
2026-02-17 09:45:00,-50,280.5,37460,45646.199,9716.1128,11658.7
2026-02-17 10:00:00,-50,290,37215,45427.301,10014.6604,12021.1
2026-02-17 10:15:00,-50,281,37135,45777.398,10211.6874,12348.7
2026-02-17 10:30:00,0,295,37065,44815.301,10349.9495,12617.4
2026-02-17 10:45:00,-50,43.25,36795,44920.398,10573.9841,12943.7
2026-02-17 11:00:00,-6.64,264.77,36750,44794.5,10747.5117,13231.9
2026-02-17 11:15:00,-28.56,17.49,36505,45515.398,11021.3487,13468.2
2026-02-17 11:30:00,-20,284.94,36660,44518.699,11117.4448,13700.2
2026-02-17 11:45:00,-37.12,1119,36815,44007.898,11303.4897,13877.3
2026-02-17 12:00:00,-20.45,-50,36985,44527.102,11368.071,14013.5
2026-02-17 12:15:00,313,310.6,37255,44211.699,11569.1509,14293.4
2026-02-17 12:30:00,298,270.3,38375,45288.102,11955.5259,14331.2
2026-02-17 12:45:00,280.2,800,37090,44501,12086.5178,14323.8
2026-02-17 13:00:00,270.3,450,36645,43638.102,11922.3071,14274.3
2026-02-17 13:15:00,270,358,36300,42909.898,11839.375,14197.4
2026-02-17 13:30:00,265.1,420,35845,43287.398,11808.6373,14071.4
2026-02-17 13:45:00,260,425,35305,42727.602,11887.4492,13899.2
2026-02-17 14:00:00,245.2,295,34490,41900.699,11649.4966,13695.6
2026-02-17 14:15:00,-50,146.68,33635,41107.398,11388.7509,13449.9
2026-02-17 14:30:00,-50,17.49,33225,39809.5,11072.2959,13176.4
2026-02-17 14:45:00,-50,0,32870,39607.398,10901.542,12858.8
2026-02-17 15:00:00,-50,17.49,33845,39192.898,10732.2466,12508.6
2026-02-17 15:15:00,-50,17.49,34550,39490.699,10735.8503,12030.2
2026-02-17 15:30:00,-50,-50,35190,39528,10237.3921,11643.2
2026-02-17 15:45:00,-50,-50,35785,40044.699,10023.75,11237.7
2026-02-17 16:00:00,-50,68.53,36930,40448.102,9957.4583,10771
2026-02-17 16:15:00,-28.39,0,38735,41435.199,9518.4192,10289.5
2026-02-17 16:30:00,-28.39,17.49,40445,42580.199,9272.3628,9817.15
2026-02-17 16:45:00,-27.25,0,42405,44166.602,8750.7136,9272.52
2026-02-17 17:00:00,0,100,44370,45744.398,8758.4688,8732.51
2026-02-17 17:15:00,47.81,-50,46460,46251.801,8354.9771,8287.83
2026-02-17 17:30:00,258.56,-50,48015,48196.5,8061.7782,7812.88
2026-02-17 17:45:00,270.3,245.2,50585,50071,7791.9645,7346.77
2026-02-17 18:00:00,287,260.3,52185,53459.602,7460.8661,6944
2026-02-17 18:15:00,295,350,53525,53293.699,7236.5421,6598.64
2026-02-17 18:30:00,295.8,295.8,54700,54487.602,7248.1893,6413.77
2026-02-17 18:45:00,300.9,-50,55550,55697.602,7047.9374,6362.07
2026-02-17 19:00:00,334.9,270,56165,56098.301,7084.3551,6352.99
2026-02-17 19:15:00,295.4,53.8,56075,54095.5,7158.6749,6366.99
2026-02-17 19:30:00,290,-50,56840,54971.5,7077.149,6380.63
2026-02-17 19:45:00,291,245,57000,55914.5,7226.2008,6388.19
2026-02-17 20:00:00,289.07,339.08,56915,55451.199,7256.0141,6374.16
2026-02-17 20:15:00,289.07,270.3,56680,55741.398,7337.186,6378.52
2026-02-17 20:30:00,289.07,287,56710,55957.5,7306.6879,6386.48
2026-02-17 20:45:00,289.07,287,56520,55633.602,7342.1161,6384.24
2026-02-17 21:00:00,295.4,265.1,56490,55200.398,7292.6062,6376.72
2026-02-17 21:15:00,295.4,269,56265,55150.398,7172.5247,6462.09
2026-02-17 21:30:00,295.4,286.6,55850,55000.102,7302.0722,6453.94
2026-02-17 21:45:00,295.4,282,55265,54699,7246.6252,6448.65
2026-02-17 22:00:00,295.4,290,54515,54632.699,7165.9046,6444.45
2026-02-17 22:15:00,295.4,290,53550,53605.199,7287.0892,6429.74
2026-02-17 22:30:00,295.4,290.8,52655,53284.5,7297.2987,6429.25
2026-02-17 22:45:00,295.4,295,52015,53260.102,7373.7907,6432.78
2026-02-17 23:00:00,295,328,51060,52265,7368.7059,6432.56
2026-02-17 23:15:00,295,270,50185,50785.801,7481.4973,6318.49
2026-02-17 23:30:00,285.3,260,49235,50235.801,7536.5065,6326.94
2026-02-17 23:45:00,280.3,269,48120,48805.102,7606.6817,6304
2026-02-18 00:00:00,269,287,46490,47813.5,7718.9366,6315.9
2026-02-18 00:15:00,253.19,50,47915,47504.301,7708.9584,6002.6
2026-02-18 00:30:00,290,0,51280,51855.398,7813.6936,6181.33
2026-02-18 00:45:00,290.8,280.5,50340,51401.898,7744.0574,6200.07
2026-02-18 01:00:00,290,327,48725,50085.602,7850.1333,6220.74
2026-02-18 01:15:00,285,270.3,47075,48394.398,7758.5385,6243.14
2026-02-18 01:30:00,270,260,45780,47089.102,7709.4503,6253.09
2026-02-18 01:45:00,257.45,255.1,44550,46088.301,7727.4709,6265.6
2026-02-18 02:00:00,250,245.1,43420,45167.102,7981.1219,6281.44
2026-02-18 02:15:00,245.1,180,42355,44285.801,8061.9479,6216.32
2026-02-18 02:30:00,230.2,50,41385,43124.199,8227.8184,6246.91
2026-02-18 02:45:00,226.79,0,40705,42329.199,8418.7366,6277.95
2026-02-18 03:00:00,216.23,0,40050,41885.699,8031.109,6316.76
2026-02-18 03:15:00,219.39,22.45,39540,41154.102,8163.6322,6371.85
2026-02-18 03:30:00,153,0,38860,40266.398,8277.7765,6408.76
2026-02-18 03:45:00,102.14,-50,38410,39896.398,8156.0917,6465.79
2026-02-18 04:00:00,100.03,0,37955,39010,8175.0218,6514.04
2026-02-18 04:15:00,100.03,-50,37565,38629.898,8160.66,6562.76
2026-02-18 04:30:00,99.86,-50,37275,38843.199,8313.2781,6602.86
2026-02-18 04:45:00,94.75,22.45,37015,38719.898,8405.2301,6642.54
2026-02-18 05:00:00,90,43.25,36825,38274.699,8384.3719,6686.02
2026-02-18 05:15:00,90,0,36500,38373.801,8423.4648,6737.63
2026-02-18 05:30:00,90.71,0,37115,39000.898,8389.6696,6799.09
2026-02-18 05:45:00,90.71,0,37210,39123.398,8440.5193,6867.21
2026-02-18 06:00:00,96.28,43.25,37600,40216.102,8491.5188,6931.51
2026-02-18 06:15:00,83.33,43.25,37795,40560.301,8477.6701,6999.77
2026-02-18 06:30:00,81.11,43.25,38705,41174.398,8482.7719,7049.57
2026-02-18 06:45:00,100.73,43.25,39510,41759,8626.6732,7106.55
2026-02-18 07:00:00,97.39,43.25,40085,42354.898,8710.5742,7162.86
2026-02-18 07:15:00,96.28,99.6,40520,42621.602,8729.1979,7233.97
2026-02-18 07:30:00,167.68,43.25,41165,43489.898,8736.1338,7488.23
2026-02-18 07:45:00,216.23,153,41635,45237.301,8958.3732,7870.48
2026-02-18 08:00:00,200,310,41215,45488.199,8796.1838,8355.1
2026-02-18 08:15:00,102.08,265.3,40595,45686.699,9030.5977,8930.92
2026-02-18 08:30:00,101.44,358,39970,45548.602,9295.3282,9546.98
2026-02-18 08:45:00,93.17,293,39740,45202.102,9257.1689,10244.6
2026-02-18 09:00:00,93.17,295,39495,45567.898,9471.9529,10960.5
2026-02-18 09:15:00,0,330.7,38915,45257.699,9440.5292,11667.6
2026-02-18 09:30:00,0,316,38370,45595.602,9242.6638,12362.8
2026-02-18 09:45:00,-46.97,328,38020,46139.801,9561.1079,13062.6
2026-02-18 10:00:00,-50,328,37360,45977.602,9435.7109,13746.2
2026-02-18 10:15:00,-50,320,36815,45391.699,9433.6258,14406.2
2026-02-18 10:30:00,-46.97,290.3,35850,44255.5,9890.1128,14956.4
2026-02-18 10:45:00,-46.97,190,35720,44105.301,9943.1158,15511.3
2026-02-18 11:00:00,-50,190,35565,43758.602,10349.9262,16016.1
2026-02-18 11:15:00,-50,155.43,35365,43165.398,10867.8106,16436.801
2026-02-18 11:30:00,-50,153,35475,42295.602,11027.7768,16809.301
2026-02-18 11:45:00,-50,0,35410,41549.5,11401.5127,17079.6
2026-02-18 12:00:00,-50,1260,35220,40409.801,12003.9102,17312.5
2026-02-18 12:15:00,-50,293,34930,39939.398,12214.7466,17547.6
2026-02-18 12:30:00,-50,0,35840,40929.898,12591.5942,17675.9
2026-02-18 12:45:00,-50,269,35380,40057.102,13035.7984,17719.801
2026-02-18 13:00:00,-50,250,34450,39056.398,13435.4971,17708.6
2026-02-18 13:15:00,-50,0,33500,38371,13441.7559,17632.801
2026-02-18 13:30:00,-50,-50,32930,38088.199,13574.9804,17466
2026-02-18 13:45:00,-50,-50,32530,37340.102,13182.416,17278.9
2026-02-18 14:00:00,-50,-50,32285,36187.398,12596.4712,17037.1
2026-02-18 14:15:00,-50,-50,32135,34553.398,10022.221,16784
2026-02-18 14:30:00,-50,-50,32225,34013.301,8938.2156,16422.301
2026-02-18 14:45:00,-50,-50,32355,34015,7889.3054,15989
2026-02-18 15:00:00,-50,17.49,32805,34071.699,7572.8274,15492.1
2026-02-18 15:15:00,-50,43.25,33560,34483.102,7069.0676,14850.1
2026-02-18 15:30:00,-50,43.25,34310,35968.5,6240.0336,14238.2
2026-02-18 15:45:00,-50,-50,35370,37608.699,8329.2979,13537.1
2026-02-18 16:00:00,-50,-50,36340,37734.898,9420.5779,12770.5
2026-02-18 16:15:00,-50,-50,37935,38135,8427.9299,11962.8
2026-02-18 16:30:00,-50,-50,39465,40827.102,8414.2388,11156.6
2026-02-18 16:45:00,-46.69,-50,41340,42917.398,8257.6822,10265.2
2026-02-18 17:00:00,0,50,43295,44666.699,8076.3355,9388.61
2026-02-18 17:15:00,94.96,0,45455,45780.5,7391.32,8707.83
2026-02-18 17:30:00,163.21,-50,48175,47967,6596.7031,7962.84
2026-02-18 17:45:00,245.1,-50,50350,49508.5,6258.3499,7289.34
2026-02-18 18:00:00,260.1,250,52380,50334.602,5736.6325,6727.16
2026-02-18 18:15:00,265.3,260,52790,52043.602,5391.0183,6274.07
2026-02-18 18:30:00,265.2,270,53495,53675.801,5224.0469,6044.1
2026-02-18 18:45:00,265.1,285,54295,54973.898,5091.3502,6033.85
2026-02-18 19:00:00,269,295,54380,56165.898,5135.9927,6086.23
2026-02-18 19:15:00,265.2,285.3,54570,56295.699,5180.2262,6156.55
2026-02-18 19:30:00,265.1,290,55675,57288.199,5240.2939,6247.67
2026-02-18 19:45:00,265.1,288.6,55775,57248.5,5327.9811,6291.07
2026-02-18 20:00:00,260,285.3,56000,57007.898,5489.282,6374.4
2026-02-18 20:15:00,256.14,280,55775,57158.801,5637.7187,6411.69
2026-02-18 20:30:00,258.07,325.7,55515,56904,5810.0489,6473.46
2026-02-18 20:45:00,260.3,290,55580,56852.801,5922.4413,6519.1
2026-02-18 21:00:00,265.3,286.6,55450,56770.898,6048.6052,6554.27
2026-02-18 21:15:00,265.3,325,55420,57153.102,5910.0639,6757.23
2026-02-18 21:30:00,265.2,400.3,55385,57451.5,5991.9736,6742.06
2026-02-18 21:45:00,269,317,55060,57211.898,6089.2641,6784.5
2026-02-18 22:00:00,269,317,54770,56842.398,6015.3027,6825.88
2026-02-18 22:15:00,269,298,54450,56409.199,6111.5753,6833.48
2026-02-18 22:30:00,265.3,295,53770,55529,6143.4892,6868.5
2026-02-18 22:45:00,264.78,290,53120,54902.801,6121.4285,6905.15
2026-02-18 23:00:00,262.05,270,52345,53782.898,6249.8515,6942.19
2026-02-18 23:15:00,260.3,280,51600,52817.602,6404.109,6754.39
2026-02-18 23:30:00,254.67,270,50890,51487.602,6550.8163,6785.29
2026-02-18 23:45:00,258.11,269,49855,50951.801,6750.6376,6811.22
2026-02-19 00:00:00,250,269,48855,49800.699,6862.9065,6841.93
2026-02-19 00:15:00,190.6,286.6,45350,49395.5,6792.6474,7214.57
2026-02-19 00:30:00,260.1,250,49600,53013.398,6924.7909,6850.51
2026-02-19 00:45:00,253,260.1,49150,52682.699,6963.4712,6884.95
2026-02-19 01:00:00,240,330,47780,51160.398,7031.6508,6921.83
2026-02-19 01:15:00,245.3,269,46215,49343,6796.9189,6993.71
2026-02-19 01:30:00,187.1,250,45030,48215.898,6698.3321,7013.28
2026-02-19 01:45:00,238.19,269,43965,46976.301,6593.4844,7030.06
2026-02-19 02:00:00,213.56,270.3,43305,45523.602,6683.5734,7090.21
2026-02-19 02:15:00,190,260.1,42105,44074.102,6867.575,6860.34
2026-02-19 02:30:00,147.6,260,41405,43409.898,6917.708,6862.24
2026-02-19 02:45:00,137.26,187.1,40300,41876.801,6960.5632,6863.24
2026-02-19 03:00:00,130.99,0,39570,41018.301,7042.8477,6859.25
2026-02-19 03:15:00,135.15,9.6,39035,40400.602,7025.1186,6858.08
2026-02-19 03:30:00,132.06,100,38520,40394.199,7012.6113,6860.65
2026-02-19 03:45:00,130.93,260.1,37975,39869.301,6863.031,6860.66
2026-02-19 04:00:00,132.06,260.3,37595,39306,6720.2122,6864.83
2026-02-19 04:15:00,132.12,230.2,37245,39277.301,6457.4829,6879.87
2026-02-19 04:30:00,131.52,260.3,36955,39130,6281.2311,6865.24
2026-02-19 04:45:00,131.52,260.3,36810,40053.102,6145.2534,6852.12
