日期,时间,负荷预测D-1,负荷实际值,外送预测D-1,外送实际值,风电预测D-1,风电实际值,光伏预测D-1,光伏实际值,开机容量,负荷率D-1,负荷率D,实时电价,日前电价
2025/6/14,22:00,30436.1,28913.27,6625,8413.894,12017.33,11427.129,0.37,4.681,40010,62.59%,64.72%,230,245
2025/6/14,22:15,30130.1,28500.69,6505,8200.079,13135.22,11790.959,0.34,4.725,40010,58.73%,62.25%,239,248
2025/6/14,22:30,29692.1,28064.86,6137,8136.707,13314.72,12028.957,50.31,4.698,40010,56.15%,60.40%,240,240
2025/6/14,22:45,29473.1,27834.1,5780,7531.579,13484.7,12040.483,50.28,4.682,40010,54.28%,58.29%,230,235
2025/6/14,23:00,28920.1,27507.33,5418,7758.384,13663.75,11890.727,100.25,4.691,40010,51.42%,58.41%,230,230
2025/6/14,23:15,28824.1,27452.31,5114,7404.26,13859.31,11982.063,100.22,4.052,40010,49.93%,57.16%,220,230
2025/6/14,23:30,28456.1,27121.02,5114,7093.939,13952.23,12101.714,100.19,3.938,40010,48.78%,55.26%,210,210
2025/6/14,23:45,28136.1,26801.92,5114,6770.721,14014.41,12465.029,100.16,3.97,40010,47.83%,52.75%,200,200
2025/6/14,24:00,27722.1,26580.37,5114,5967.609,14050.77,12730.198,0,3.979,40010,46.95%,49.52%,200,200
2025/6/15,00:15,27692.5,27429.43,5475,5586.565,14618.19,12893.736,110.02,4.042,37940,48.60%,53.03%,220,181
2025/6/15,00:30,27737.2,27359.52,5476,5509.005,14730.71,13142.78,110.04,3.903,37940,48.43%,51.98%,220,200
2025/6/15,00:45,27564.5,27142.41,5476,5711.211,14841.07,13612.016,110.06,3.904,37940,47.68%,50.71%,185,180
2025/6/15,01:00,27283.2,26867.87,5476,5514.722,14935.47,13851.115,110.08,3.898,37940,46.69%,48.83%,0,10
2025/6/15,01:15,27047.5,26502.25,5477,5496.645,15010.26,14182.469,110.1,3.893,37940,45.87%,46.95%,0,169
2025/6/15,01:30,26728,26366,5465,5447.075,15098.35,14235.118,110.11,3.905,37940,44.77%,46.32%,0,0
2025/6/15,01:45,26440.4,26134.3,5453,5446.479,15139.3,14185.544,110.13,3.906,37940,43.87%,45.84%,0,0
2025/6/15,02:00,26202.2,25777.15,5441,5502.77,15173.57,14344.368,110.15,3.978,37940,43.12%,44.63%,0,0
2025/6/15,02:15,26301.7,25841.05,5426,5418.039,15233.1,14253.219,135.17,4.005,37940,43.12%,44.81%,0,10
2025/6/15,02:30,26046.6,25485.46,5440,5599.37,15279.23,13972.756,135.19,3.968,37940,42.36%,45.09%,0,0
2025/6/15,02:45,25917,25645.07,5454,5511.592,15328.51,13921.496,135.21,3.953,37940,41.93%,45.42%,0,0
2025/6/15,03:00,25824,25510.79,5468,5552.653,15368.2,13830.245,135.23,3.956,37940,41.61%,45.41%,0,0
2025/6/15,03:15,25532.4,25499.18,5482,5409.025,15417.35,13565.351,135.24,4.033,37940,40.75%,45.70%,0,0
2025/6/15,03:30,25540.1,25292.03,5482,5454.358,15465.9,13386.242,135.26,4.031,37940,40.65%,45.75%,0,10
2025/6/15,03:45,25135.6,25190.4,5482,5491.764,15519.52,13301.583,135.28,4.03,37940,39.44%,45.80%,0,0
2025/6/15,04:00,25213.6,25314.33,5482,5176.995,15554.28,13247.167,135.3,4.023,37940,39.55%,45.44%,0,0
2025/6/15,04:15,25119.1,24724.06,5482,5658.052,15595.96,13325.574,135.31,4.043,37940,39.19%,44.95%,0,0
2025/6/15,04:30,25083.6,24832.54,5474,5435.143,15636.28,13452.928,135.34,4.033,37940,38.97%,44.31%,0,0
2025/6/15,04:45,25145.7,24611.52,5466,5505.086,15685.83,13576.422,150.89,3.96,37940,38.94%,43.59%,0,0
2025/6/15,05:00,25075.2,24998.18,5458,5443.494,15737.96,13379.253,156.32,4.162,37940,38.58%,44.96%,0,0
2025/6/15,05:15,25331.7,24997.02,5464,5986.758,15799.24,13258.147,206.78,28.405,37940,38.98%,46.65%,0,0
2025/6/15,05:30,25478.5,24977.48,5476,5783.9,15869.75,13319.839,311.32,227.403,37940,38.94%,45.37%,0,0
2025/6/15,05:45,25894.8,25334.88,5488,5753.68,15942.33,13642.546,526.16,568.503,37940,39.31%,44.48%,0,0
2025/6/15,06:00,25992.4,25294.96,5500,5496.065,15972.09,13901.105,909.18,971.464,37940,38.51%,41.96%,0,0
2025/6/15,06:15,26203.1,25266.55,5519,5433.219,16042.12,13966.765,1441.75,1447.667,37940,37.53%,40.29%,0,0
2025/6/15,06:30,26113.6,25300.62,5653,5633.441,16104.28,13784.864,2113.74,2003.38,37940,35.71%,39.92%,0,0
2025/6/15,06:45,25923.8,24835.54,5788,6760.173,16149.3,13535.524,2874.53,2720.459,37940,33.44%,40.43%,0,0
2025/6/15,07:00,25508.6,24179.81,5923,7974.455,16246,13360.1,3831.33,3650.588,37940,29.93%,39.91%,0,0
2025/6/15,07:15,24832.8,23803.59,6130,9501.884,15241.86,13278.597,4918.32,4752.653,37940,28.47%,40.26%,0,0
2025/6/15,07:30,24535.8,23193.22,6623,11545.54,15079.21,13136.618,6088.39,5952.251,37940,26.33%,41.25%,65.02,0
2025/6/15,07:45,24115.9,22825.14,7165,10741.94,14879.26,12252.392,7316.54,6318.358,37940,23.95%,39.53%,0,0
2025/6/15,08:00,23605,22221.67,7692,12118.51,14666.38,12066.685,8683.21,6725.077,37940,20.95%,40.98%,82.52,0
2025/6/15,08:15,23288.5,22187.23,8270,10528.97,14699.21,9608.086,10052.6,7522.944,37940,17.94%,41.08%,54.62,0
2025/6/15,08:30,23171.8,21548.75,8480,10109.81,14822.88,8655.337,11387.86,7763.636,37940,14.34%,40.17%,21.62,21.39
2025/6/15,08:45,22926.6,21587.17,8695,9436.63,14956.68,8410.978,12616.17,7703.048,37940,10.67%,39.30%,19.84,19.25
2025/6/15,09:00,22789.2,20943.72,8908,8912.044,15052.96,7527.806,13784.19,7073.001,37940,7.54%,40.21%,23.91,21.91
2025/6/15,09:15,22439.8,20993.58,9090,9730.762,15128.61,7646.888,14760.28,7188.05,37940,4.33%,41.88%,23.86,21.86
2025/6/15,09:30,22279.1,20628.66,9089,9333.437,15224,7140.142,15709.81,7388.39,37940,1.14%,40.68%,24.01,21.67
2025/6/15,09:45,22139.8,20612.81,9089,9047.428,15299.35,7070.909,16552,7402.67,37940,-1.64%,40.03%,24.68,21.52
2025/6/15,10:00,22212.2,20322.65,9089,9437.295,15289.51,7069.32,17278,7390.661,37940,-3.34%,40.33%,24.99,21.66
2025/6/15,10:15,22007.3,20690.78,9091,9234.419,15340.42,7022.321,17886.15,7230.951,37940,-5.61%,41.31%,25.11,21.97
2025/6/15,10:30,22065.3,20824.87,8828,8775.244,15389.72,7025.203,18417.17,7163.098,37940,-7.68%,40.62%,25.37,22.15
2025/6/15,10:45,22083.7,20784.11,8572,8611.448,15434.53,6995.579,18830.76,7210.83,37940,-9.51%,40.03%,25.42,22.03
2025/6/15,11:00,22103.2,21049.24,8316,8133.188,15448.32,6590.895,19132.51,7163.339,37940,-10.97%,40.66%,24.27,20.93
2025/6/15,11:15,22604.2,22591.63,8003,7906.815,15482.14,7273.926,19379.42,7577.258,37940,-11.21%,41.24%,25.47,21.96
2025/6/15,11:30,22776.9,22790.1,7852,7737.107,15496.44,7292.366,19547.14,7669.561,37940,-11.64%,41.03%,0,0
2025/6/15,11:45,22788.1,22793.08,7701,7645.076,15502.21,7667.721,19637.2,7757.487,37940,-12.26%,39.57%,0,0
2025/6/15,12:00,22409.6,22359.64,7549,7762.179,15502.91,7605.303,19653.46,7692.849,37940,-13.70%,39.07%,25.38,22.03
2025/6/15,12:15,22146,21989.01,7436,7646.245,15498.74,7184.338,19573.59,7332.917,37940,-14.47%,39.85%,26.38,23.15
2025/6/15,12:30,22012.7,22049.32,7668,7886.917,15491.37,7159.726,19503.67,7402.082,37940,-14.01%,40.52%,26.58,23.16
2025/6/15,12:45,21796.7,21588.4,7900,7771.757,15460.22,7116.813,19348.96,7315.855,37940,-13.48%,39.34%,26.44,23.19
2025/6/15,13:00,21587.9,21337.78,8132,8200.98,15408.94,7157.758,19128.46,7035.93,37940,-12.70%,40.45%,26.62,23.28
2025/6/15,13:15,21421.8,21098.37,8369,8485.481,15367.47,7104.929,18838.69,6941.705,37940,-11.64%,40.95%,26.81,23.36
2025/6/15,13:30,21222,21034.53,8367,8316.781,15364.92,7132.334,18492.64,7049.611,37940,-11.25%,39.98%,26.82,23.45
2025/6/15,13:45,21423.3,21046.81,8367,8565.427,15359.27,7132.388,18136.7,7123.788,37940,-9.77%,40.47%,26.84,23.51
2025/6/15,14:00,21432.6,21447.25,8367,8672.044,15375.07,7279.873,17667.15,7257.255,37940,-8.55%,41.07%,26.84,23.6
2025/6/15,14:15,21440.1,21819.14,8375,8472,15324.15,7300.972,17106.32,7272.025,37940,-6.89%,41.43%,26.55,23.53
2025/6/15,14:30,21567.3,21926.86,8371,8397.765,15333.63,7966.55,16538.08,7659.112,37940,-5.10%,38.74%,26.56,23.6
2025/6/15,14:45,21902.6,22038.83,8371,8629.939,15341.29,7867.956,15863.17,7382.839,37940,-2.45%,40.64%,26.61,23.67
2025/6/15,15:00,22159.5,22803.01,8371,8335.032,15359.77,8804.17,15172.82,7204.76,37940,-0.01%,39.88%,26.58,23.77
2025/6/15,15:15,22289.3,23323.27,8382,8346.009,15415.39,9123.856,14421.03,6948.508,37940,2.20%,41.11%,26.51,23.17
2025/6/15,15:30,22548.3,23601.32,8314,8528.053,15442.96,9433.256,13611.63,7417.654,37940,4.76%,40.27%,26.23,23.03
2025/6/15,15:45,23009.4,24297.43,8247,8504.978,15476.82,9319.234,12796.66,7204.147,37940,7.86%,42.91%,26.18,23.08
2025/6/15,16:00,23265.2,24254.76,8180,8136.059,15550.89,11301.978,11944.07,6661.031,37940,10.41%,38.03%,25.68,23.18
2025/6/15,16:15,23794.9,24861.56,8099,8636.443,15675.57,12203.026,10996.63,6355.332,37940,13.76%,39.38%,24.01,22.12
2025/6/15,16:30,24569.7,25495.45,7743,8123.104,15749.17,12643.894,10021.16,5699.413,37940,17.24%,40.26%,24.28,22.19
2025/6/15,16:45,25035.6,26126.64,7417,7392.37,15807.36,12969.839,8978.05,4865.267,37940,20.21%,41.34%,20.94,19.44
2025/6/15,17:00,25619.1,26178.24,7077,7220.026,15902.98,13669.354,7915.65,4514.187,37940,23.40%,40.10%,0,0
2025/6/15,17:15,26500.6,26248.74,6820,7174.709,16115.7,14019.371,6846.97,4182.614,37940,27.30%,40.12%,0,0
2025/6/15,17:30,27073.5,26701.88,6942,6964.043,16139.48,14400.977,5775.62,3771.392,37940,31.89%,40.84%,0,0
2025/6/15,17:45,27439,27230.33,7071,7099.496,16231.64,14740.157,4825.43,3517.495,37940,35.46%,42.36%,19.65,18.51
2025/6/15,18:00,27760.5,27416.48,7198,7421.7,16848.19,14830.533,4031.49,2817.568,37940,37.11%,45.31%,22.43,21.22
2025/6/15,18:15,28715,27700.1,7282,6970.982,17338.43,14842.8,3143.58,2172.461,37940,40.89%,46.54%,22.65,21.22
2025/6/15,18:30,28929.7,28075.79,7282,7307.079,17258.58,15263.425,2360.55,1646.968,37940,43.73%,48.69%,230,20.86
2025/6/15,18:45,29300.7,28411.71,7282,7636.866,17169.48,15988.645,1695.04,1247.479,37940,46.70%,49.58%,219,20
2025/6/15,19:00,29790.3,28502.8,7282,7154.392,17085.09,15792.935,1121.57,891.116,37940,49.72%,50.01%,10,200
2025/6/15,19:15,30432.3,28669.83,7283,7387.686,16982.37,16148.39,724.3,505.127,37940,52.74%,51.14%,170,230
2025/6/15,19:30,30512,28774.36,7252,7296.159,16917.45,16454.123,435.46,233.262,37940,53.80%,51.09%,10,220
2025/6/15,19:45,30625,29008.55,7221,7178.39,16874.27,16526.421,207.59,23.618,37940,54.73%,51.76%,0,229
2025/6/15,20:00,30817.9,29413.65,7190,7039.32,16943.24,16543.732,111.95,7.313,37940,55.23%,52.46%,200,235
2025/6/15,20:15,31061.1,29379.32,7159,6941.982,16951.51,16379.821,107.32,6.724,37940,55.78%,52.54%,10,230
2025/6/15,20:30,31072.3,29653.06,7136,7275.105,16963.32,16107.12,106.38,5.083,37940,55.72%,54.87%,10,235
2025/6/15,20:45,31274,29693.13,7114,7206.214,17003.28,15482.389,105.95,4.87,37940,56.09%,56.44%,232,235
2025/6/15,21:00,30927.6,29462.46,7092,6982.543,17051.44,15225.164,105.51,4.706,37940,54.99%,55.92%,220,230
2025/6/15,21:15,30807.3,29490.59,7011,7065.931,17105.46,15164.818,105.37,4.64,37940,54.32%,56.37%,209,234
2025/6/15,21:30,30826.1,29219.72,6896,7044.167,17120.55,15250.893,105.32,4.743,37940,54.02%,55.37%,229.9,230
2025/6/15,21:45,30624.1,29028.37,6783,6746.265,17152.13,15746.653,105.27,4.805,37940,53.11%,52.78%,220,234
2025/6/15,22:00,30306,28683.8,6668,6384.771,17231.58,16058.173,135.25,4.785,37940,51.68%,50.09%,10,230
2025/6/15,22:15,30071,28118.69,6551,6490.862,17302.25,16010.493,135.21,4.767,37940,50.57%,49.01%,0,210
2025/6/15,22:30,29762.9,27580.16,6183,6232.692,17353.66,16044.704,135.19,4.679,37940,48.65%,46.82%,0,200
2025/6/15,22:45,29424.6,27031.7,5825,6190.175,17423.46,16198.651,135.17,4.717,37940,46.63%,44.86%,0,200
2025/6/15,23:00,28975.6,26999.95,5463,5348.825,17480.4,16416.584,135.15,4.708,37940,44.34%,41.98%,0,138
2025/6/15,23:15,28875.7,26665.2,5158,5071.668,17515.46,16227.948,110.13,3.991,37940,43.25%,40.87%,0,0
2025/6/15,23:30,28472.9,26511.36,5158,5910.509,17542.58,16075.638,110.11,4.095,37940,42.11%,43.07%,0,0
2025/6/15,23:45,27960,26587.48,5158,6117.86,17587.99,16515.639,110.1,3.881,37940,40.64%,42.66%,0,0
2025/6/15,24:00,27650.6,26106.57,5158,6489.58,17428.66,16702.789,0,3.92,37940,40.54%,41.88%,0,0
2025/6/16,00:15,27947.4,26945.44,5486,6750.805,18059.58,16798.022,110.03,3.983,38950,39.19%,43.37%,0,191
2025/6/16,00:30,27983.9,27031.89,5485,6641.989,18053.69,16821.071,110.06,3.959,38950,39.29%,43.26%,0,10
2025/6/16,00:45,27863.6,26735.79,5485,6940.821,18038.55,16868.859,110.09,3.981,38950,39.02%,43.14%,0,20
2025/6/16,01:00,27525.3,26526.03,5485,7123.94,18030.46,17071.222,110.13,4.021,38950,38.18%,42.55%,0,0
2025/6/16,01:15,27227.6,26206.18,5485,7132.55,17975.38,17081.565,110.16,4.031,38950,37.55%,41.73%,0,0
2025/6/16,01:30,26983.9,26007.69,5471,7393.706,17990.12,17128.618,110.19,4.037,38950,36.85%,41.77%,0,0
2025/6/16,01:45,26685.7,25934.69,5459,7830.32,17995.37,17386.834,110.22,3.977,38950,36.04%,42.04%,18.37,17.8
2025/6/16,02:00,26422.7,25469.78,5446,7957.146,18058.69,17524.274,110.25,4.011,38950,35.17%,40.82%,0,0
2025/6/16,02:15,26393.4,25486.67,5431,7898.846,18021.09,17613.976,135.28,4.025,38950,35.09%,40.48%,0,110
2025/6/16,02:30,26205.9,25415.26,5436,7918.843,18016.91,17701.141,135.31,4.014,38950,34.63%,40.13%,0,10
2025/6/16,02:45,25965.4,25178.68,5442,8257.487,18012.65,17774.462,135.34,4.021,38950,34.04%,40.20%,0,10
2025/6/16,03:00,25867.7,24954.28,5447,8242.252,17995.74,17803.833,135.37,3.948,38950,33.85%,39.51%,0,0
2025/6/16,03:15,25721.4,25205.04,5453,8193.277,17981.24,17826.728,135.4,4.042,38950,33.52%,39.97%,0,10
2025/6/16,03:30,25636,24972.31,5453,8842.551,17969.48,17829.026,135.43,3.939,38950,33.34%,41.03%,0,10
2025/6/16,03:45,25464.2,25039.18,5453,8663.7,17954.43,17894.71,135.45,3.911,38950,32.93%,40.58%,0,0
2025/6/16,04:00,25450.3,24685.21,5453,8332.562,17929.81,17531.718,135.48,3.926,38950,32.96%,39.75%,0,0
2025/6/16,04:15,25357.8,24735.34,5453,8954.254,17902.45,17767.706,135.51,4.025,38950,32.79%,40.87%,0,0
2025/6/16,04:30,25418.4,24732.24,5447,8395.126,17883.3,17513.254,135.54,3.997,38950,32.98%,40.08%,0,0
2025/6/16,04:45,25415,24873.35,5443,8144.394,17852.63,16930.403,150.72,3.961,38950,33.00%,41.29%,0,0
2025/6/16,05:00,25501.7,24878.16,5438,9000.896,17813.77,17122.218,154.49,3.775,38950,33.30%,43.01%,0,0
2025/6/16,05:15,25583.3,25065.04,5447,8376.395,17783.05,17309.867,188.2,16.389,38950,33.53%,41.37%,0,0
2025/6/16,05:30,25817.4,25282.53,5459,8735.124,17736.88,17288.891,257.16,159.529,38950,34.10%,42.54%,0,1.31
2025/6/16,05:45,26083.7,25509.75,5471,8364.492,17690.45,17310.834,410.04,485.405,38950,34.54%,41.28%,0,0
2025/6/16,06:00,26231.7,25552.26,5483,8176.411,17620.2,17326.797,723.54,861.3,38950,34.33%,39.90%,0,1.42
2025/6/16,06:15,26434.1,25702.58,5502,8656.479,17562.47,17149.46,1171.98,1309.141,38950,33.89%,40.82%,0,1.76
2025/6/16,06:30,26405.6,25712.58,5639,9081.723,17496.39,16901.235,1735.85,1819.511,38950,32.89%,41.27%,0,1.82
2025/6/16,06:45,26312.6,25353.03,5779,9325.074,17427.65,16628.602,2375.58,2422.86,38950,31.55%,40.12%,0,0
2025/6/16,07:00,25946.1,25056.52,5918,8757.8,17342.7,16077.266,3131.23,3053.832,38950,29.24%,37.70%,0,0
2025/6/16,07:15,25125.1,24669.16,6130,8422.898,16233.97,15203.259,3975.98,3177.803,38950,28.36%,37.77%,0,0
2025/6/16,07:30,24658.9,24340.28,6623,9327.428,15924.37,14996.285,4937.59,3736.711,38950,26.75%,38.34%,0,0
2025/6/16,07:45,24147.8,23755.08,7165,8967.488,15657.48,12917.352,5961.61,4410.581,38950,24.89%,39.52%,0,0
2025/6/16,08:00,23621.1,23350,7692,8501.096,15360.72,11065.674,7129.22,5116.769,38950,22.65%,40.23%,0,0
2025/6/16,08:15,22834.9,23208.32,8270,10063.03,15225.37,11388.012,8346.83,5577.922,38950,19.34%,41.86%,0,0
2025/6/16,08:30,22653.4,23157.48,8480,11349.51,15170.51,11775.052,9573.72,6167.031,38950,16.40%,42.53%,21.3,22.33
2025/6/16,08:45,22495.4,22784.45,8695,8367.763,15129.68,10327.64,10759.89,6168.149,38950,13.61%,37.63%,22.88,22.97
2025/6/16,09:00,22349,22786.5,8908,8662.437,15058.55,9206.371,11916.65,6796.382,38950,10.99%,39.66%,23.15,22.83
2025/6/16,09:15,21955.4,22652.64,9090,9293.151,15009.15,8334.841,12954.44,6951.675,38950,7.91%,42.77%,23.17,22.74
2025/6/16,09:30,21684.6,22438.71,9089,9315.581,14983.4,8226.689,13959.04,7083.297,38950,4.70%,42.22%,23.24,22.64
2025/6/16,09:45,21585,22336.1,9089,9884.779,14975.16,8471.742,14888.59,8142.459,38950,2.08%,40.07%,23.76,22.5
2025/6/16,10:00,21586.3,22075.12,9089,9722.47,14913.38,8500.673,15735.11,8278.797,38950,0.07%,38.56%,0,0
2025/6/16,10:15,21504,22082.79,9091,9906.4,14864.3,7941.932,16485.26,8447.392,38950,-1.94%,40.05%,0,0
2025/6/16,10:30,21478.8,21983.93,8828,8484.355,14822.16,7380.844,17213.74,8023.18,38950,-4.44%,38.68%,0,0
2025/6/16,10:45,21446.8,21532.2,8572,8305.651,14808.07,7564.583,17815.6,7939.179,38950,-6.69%,36.80%,0,0
2025/6/16,11:00,21576.8,21845.14,8316,8124.139,14754.98,7551.893,18345.73,7955.747,38950,-8.24%,37.13%,0,0
2025/6/16,11:15,22166.6,22911.51,8003,7915.833,14719.63,7735.121,18804.35,8503.757,38950,-8.61%,37.45%,0,0
2025/6/16,11:30,22493.5,22681.25,7852,7765.899,14662.42,7787.388,19180.64,8116.235,38950,-8.98%,37.34%,0,0
2025/6/16,11:45,22379,22509.54,7701,7966.604,14619.37,7818.974,19452.62,8091.178,38950,-10.25%,37.40%,0,0
2025/6/16,12:00,21934,21848.22,7549,7514.888,14547.08,6896.457,19613.71,7788.871,38950,-12.01%,37.68%,0,0
2025/6/16,12:15,21738.9,21621.43,7436,7359.327,14451.87,5979.814,19720.32,7823.439,38950,-12.83%,38.97%,0,0
2025/6/16,12:30,21583.4,21282.14,7668,7550.422,14377.65,5916.155,19812.97,7732.244,38950,-12.68%,38.98%,0,0
2025/6/16,12:45,21434.6,20780.97,7900,8020.937,14281.37,5921.663,19731.72,7654.264,38950,-12.01%,39.09%,0,0
2025/6/16,13:00,21238.6,20496.75,8132,8272.216,14182.3,5909.479,19576.27,7555.823,38950,-11.27%,39.29%,0,0
2025/6/16,13:15,21159.1,20461.52,8369,8328.528,14078.52,6073.787,19351.55,7459.084,38950,-10.02%,39.17%,28.99,24.03
2025/6/16,13:30,21070.4,20294.41,8367,8312.871,13969.79,5996.387,19090.31,7467.707,38950,-9.30%,38.88%,28.18,23.31
2025/6/16,13:45,21163.6,20471.05,8367,8327.521,13860.05,6198.765,18681.91,7779.691,38950,-7.73%,38.05%,25.22,20.92
2025/6/16,14:00,21263.8,21017.84,8367,8237.345,13745.34,6257.756,18235.65,7889.174,38950,-6.03%,38.79%,0,0
2025/6/16,14:15,21559.5,21139.96,8375,8402.09,13572.11,6242.217,17719.67,7795.887,38950,-3.48%,39.80%,28.68,24.1
2025/6/16,14:30,21766.2,21373.82,8371,8374.533,13435.77,6325.847,17129.9,7950.169,38950,-1.10%,39.72%,28.56,24.19
2025/6/16,14:45,22147.3,21624.02,8371,8288.591,13306.26,6327.94,16461.34,8214.16,38950,1.93%,39.46%,28.5,24.34
2025/6/16,15:00,22278.7,22150.32,8371,8403.793,13190.04,6382.029,15760.13,8120.631,38950,4.36%,41.21%,28.39,24.5
2025/6/16,15:15,22371.3,22622.04,8382,8241.772,12998.62,6159.963,15072.46,8017.271,38950,6.89%,42.84%,28.43,24.19
2025/6/16,15:30,22691.9,23105.51,8314,8306.233,12825.81,5871.066,14335.7,8296.383,38950,9.87%,44.27%,28,24.07
2025/6/16,15:45,23036,23292,8247,8366.41,12625.89,6836.796,13512.87,8165.821,38950,13.21%,42.76%,27.77,24.32
2025/6/16,16:00,23491.5,23687.07,8180,8245.678,12423.74,7912.264,12666.42,7708.224,38950,16.90%,41.88%,27.36,24.43
2025/6/16,16:15,24333,24284.64,8099,8098.587,12286.42,7712.708,11718.73,8044.847,38950,21.64%,42.68%,26.57,23.98
2025/6/16,16:30,24932,25117.14,7738,7532.547,12003.58,7588.893,10727.31,7811.223,38950,25.52%,44.29%,26.66,24.13
2025/6/16,16:45,25535.7,25584.3,7408,7647.965,11695.63,8652.257,9679.81,7427.536,38950,29.70%,44.04%,26.23,24.17
2025/6/16,17:00,26196.1,26007.95,7063,7046.27,11327.25,8603.17,8632.1,7329.441,38950,34.15%,43.96%,25.47,24.17
2025/6/16,17:15,26955,26711.67,6803,6652.635,11082.48,8287.723,7519.86,6365.665,38950,38.91%,48.04%,28.09,23.62
2025/6/16,17:30,27545.6,27235.12,6924,6995.114,10566.4,7902.747,6418.01,5430.273,38950,44.89%,53.65%,251,36.28
2025/6/16,17:45,27992,28135.41,7053,6812.272,10769.68,7546.88,5348.64,4476.332,38950,48.59%,58.86%,250,240
2025/6/16,18:00,28334.4,28594.59,7180,7088.016,10251.69,6953.272,4346.68,3597.102,38950,53.70%,64.52%,255,245
2025/6/16,18:15,29164.1,29016.14,7264,7113.742,9789.9,6363.375,3392.3,2832.58,38950,59.68%,69.15%,282,250
2025/6/16,18:30,29688.6,29571.24,7267,7117.382,9147.83,5536.832,2534.1,2162.047,38950,64.89%,74.43%,290.68,262.37
2025/6/16,18:45,29869.1,29977.57,7272,7027.292,8517.95,5109.901,1808.72,1590.131,38950,68.84%,77.80%,311.7,275.58
2025/6/16,19:00,30418,30264.75,7277,7135.356,7393.37,4759.369,1156,1137.295,38950,74.83%,80.88%,856.01,299.58
2025/6/16,19:15,30639,30699.96,7283,7202.55,6396.5,4518.559,671.66,708.727,38950,79.21%,83.89%,1113.97,312.17
2025/6/16,19:30,30938.2,30888.16,7252,7059.354,5964.61,4324.381,347.08,347.663,38950,81.84%,85.43%,310,317.52
2025/6/16,19:45,30996.9,31214.68,7221,7149.948,5563.7,4172.134,127.87,57.73,38950,83.51%,87.64%,331.81,309.65
2025/6/16,20:00,31276.8,31377.84,7190,6977.179,5234.6,4103.427,5.58,6.791,38950,85.31%,87.92%,410.2,410.45
2025/6/16,20:15,31526.3,31669.96,7159,6545.779,4881.92,4069.607,1.41,4.941,38950,86.78%,87.65%,1471.56,427.53
2025/6/16,20:30,31530.1,31460.08,7136,6820.92,4610.92,3920.1,1.21,4.073,38950,87.43%,88.21%,585.83,356.66
2025/6/16,20:45,31566.1,31703.62,7114,6511.721,4354.6,3795.96,0.97,4.225,38950,88.12%,88.36%,1210.78,481.02
2025/6/16,21:00,31402.3,31138.3,7092,6747.064,4130.87,3705.528,0.48,4.199,38950,88.22%,87.74%,374.34,481.19
2025/6/16,21:15,31165,31411.9,7011,6720.931,3929.38,3730.599,0.45,4.23,38950,87.92%,88.31%,350.64,487.02
2025/6/16,21:30,30991.1,31114.82,6891,6683.268,3742.11,3689.102,0.43,4.223,38950,87.65%,87.56%,332,852.9
2025/6/16,21:45,30779.9,31018.66,6773,6609.023,3565.02,3557.113,0.4,4.146,38950,87.26%,87.46%,340,864.08
2025/6/16,22:00,30520.9,30532.12,6653,6541.271,3404.39,3552.172,0.37,4.188,38950,86.70%,86.05%,330,867.42
2025/6/16,22:15,30365.7,30025.33,6533,6604.973,3303.35,3584.167,0.34,14.191,38950,86.25%,84.81%,330,874.3
2025/6/16,22:30,29960.3,29617.53,6165,5907.404,3198.83,3573.652,0.31,4.236,38950,84.53%,82.02%,310,444.32
2025/6/16,22:45,29756.5,29371.03,5807,5595.161,3106.87,3659.58,0.28,4.248,38950,83.33%,80.37%,290,879.13
2025/6/16,23:00,29274.4,28815.45,5445,5420.716,3031.13,3700.299,50.25,4.194,38950,81.23%,78.39%,286,472.23
2025/6/16,23:15,28934.3,28782.51,5141,4900.944,3028.58,3752.994,50.22,3.408,38950,79.58%,76.83%,290,430.24
2025/6/16,23:30,28600.3,28250.27,5141,5006.233,2981.07,3898.152,50.19,3.436,38950,78.84%,75.37%,280,319.62
2025/6/16,23:45,28277.5,27785.59,5141,5044.36,2937.4,3925.034,50.16,3.439,38950,78.13%,74.20%,280,381.32
2025/6/16,24:00,28005,27737,5141,4987.188,2919.01,3899.994,0,3.459,38950,77.60%,73.99%,280,305.11
2025/6/17,00:15,28397.9,28611.3,5486,5486.998,2300.99,3997.937,0.02,3.106,39685,79.58%,75.84%,295,458.97
2025/6/17,00:30,28444.6,28661.82,5485,5396.867,2345.27,4017.932,0.04,3.406,39685,79.59%,75.69%,300,469.87
2025/6/17,00:45,28278.4,28324.56,5485,5374.547,2340.17,4188.999,0.06,3.04,39685,79.18%,74.35%,287,490.8
2025/6/17,01:00,27959.3,28142.47,5485,5480.567,2336.25,4325.031,0.08,3.405,39685,78.39%,73.82%,298,499.37
2025/6/17,01:15,27661.7,27853.37,5485,5483.062,2365.05,4520.971,0.1,3.476,39685,77.56%,72.60%,286,455.37
2025/6/17,01:30,27406,27554.15,5471,5428.605,2665.74,4626.955,0.11,3.394,39685,76.13%,71.44%,280,361.7
2025/6/17,01:45,27144.2,27353.77,5459,5408.195,2703.41,4691.553,0.13,3.325,39685,75.34%,70.72%,275,320.83
2025/6/17,02:00,26969,27156.77,5446,5291.353,2758.42,4795.872,0.15,3.434,39685,74.73%,69.67%,270,333.08
